feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	study	disease
GALACTARDEG-PWY	group	GERD	0.509491179421691	0.775850247708607	60	56	0.513979082579414	0.878738431506741	Qian_2023	GERD
GLUCARGALACTSUPER-PWY	group	GERD	0.509491179421691	0.775850247708607	60	56	0.513979082579414	0.878738431506741	Qian_2023	GERD
PWY-7392	group	GERD	-0.0776882575328408	0.117422584183176	60	60	0.510839563434048	0.878738431506741	Qian_2023	GERD
COA-PWY	group	GERD	0.0198212434631785	0.0309799692974655	60	60	0.524816523174638	0.881026833021677	Qian_2023	GERD
DHGLUCONATE-PYR-CAT-PWY	group	GERD	-0.208136464548185	0.324996787353708	60	9	0.524417714297904	0.881026833021677	Qian_2023	GERD
PWY-621	group	GERD	-0.0642934398012446	0.09990144081691	60	60	0.522391810241125	0.881026833021677	Qian_2023	GERD
PWY-6969	group	GERD	0.058794296161368	0.0915021097913044	60	60	0.52305080240991	0.881026833021677	Qian_2023	GERD
ANAGLYCOLYSIS-PWY	group	GERD	0.0236751391189555	0.0383107063715051	60	60	0.53900954072389	0.882483926968388	Qian_2023	GERD
GLUCARDEG-PWY	group	GERD	0.482763264124711	0.787664222536737	60	56	0.542335135711031	0.882483926968388	Qian_2023	GERD
NAD-BIOSYNTHESIS-II	group	GERD	0.0815939632119508	0.131859489720611	60	60	0.538474411957409	0.882483926968388	Qian_2023	GERD
P124-PWY	group	GERD	0.138416012685402	0.224211962245354	60	60	0.539423757901453	0.882483926968388	Qian_2023	GERD
PWY-5655	group	GERD	-0.182287973769537	0.295687191689785	60	10	0.53998396605151	0.882483926968388	Qian_2023	GERD
PWY-5686	group	GERD	0.0258855034540702	0.0411017615375535	60	60	0.5313048497045	0.882483926968388	Qian_2023	GERD
PWY-7254	group	GERD	-0.0945356784377125	0.15309366810857	60	60	0.539320455957848	0.882483926968388	Qian_2023	GERD
KDO-NAGLIPASYN-PWY	group	GERD	0.161508344115252	0.276566404997937	60	60	0.561500401017027	0.897570652583827	Qian_2023	GERD
P261-PWY	group	GERD	-0.252945014523999	0.43106004886364	60	11	0.5596168206581	0.897570652583827	Qian_2023	GERD
PWY-5088	group	GERD	0.166277369885959	0.284837330673081	60	60	0.561643532634602	0.897570652583827	Qian_2023	GERD
PWY-6126	group	GERD	0.0229556643587869	0.0387425944894198	60	60	0.555807226854085	0.897570652583827	Qian_2023	GERD
PWY-6185	group	GERD	-0.476501482248865	0.82058739670739	60	37	0.563703401757498	0.897570652583827	Qian_2023	GERD
PWY-5180	group	GERD	0.187145030119551	0.331241631794429	60	54	0.574265975419505	0.906607135662283	Qian_2023	GERD
PWY-5182	group	GERD	0.187145030119551	0.331241631794429	60	54	0.574265975419505	0.906607135662283	Qian_2023	GERD
PWY-1622	group	GERD	0.156707133558326	0.28353375930754	60	10	0.582597534524159	0.913196601343819	Qian_2023	GERD
PWY-7376	group	GERD	-0.283702598862678	0.514355880682931	60	30	0.583362788459528	0.913196601343819	Qian_2023	GERD
P122-PWY	group	GERD	0.119268269178616	0.219252391486822	60	60	0.588542366090812	0.913595053638875	Qian_2023	GERD
P381-PWY	group	GERD	-0.278631846007767	0.50998314185998	60	30	0.586917600948602	0.913595053638875	Qian_2023	GERD
PWY-5507	group	GERD	-0.40423196112853	0.75459611424464	60	31	0.594219006842866	0.918563548077931	Qian_2023	GERD
CENTFERM-PWY	group	GERD	0.0696149709088986	0.146356223149885	60	60	0.636107320415788	0.931334917528416	Qian_2023	GERD
HEXITOLDEGSUPER-PWY	group	GERD	-0.0781209320581261	0.178317169255653	60	60	0.662940421008358	0.931334917528416	Qian_2023	GERD
LEU-DEG2-PWY	group	GERD	-0.159327308955646	0.359650397776774	60	60	0.659409309689941	0.931334917528416	Qian_2023	GERD
PWY-3781	group	GERD	-0.105544935119825	0.213796571806779	60	60	0.623403623157217	0.931334917528416	Qian_2023	GERD
PWY-5529	group	GERD	0.0902294425717202	0.174655534218521	60	8	0.607390150615581	0.931334917528416	Qian_2023	GERD
PWY-5647	group	GERD	-0.154246660592866	0.314192971890933	60	11	0.625328617611383	0.931334917528416	Qian_2023	GERD
PWY-5840	group	GERD	0.038595939022374	0.0874761451644306	60	60	0.660696541052015	0.931334917528416	Qian_2023	GERD
PWY-6470	group	GERD	-0.135738438826325	0.285233401547912	60	60	0.635943603286156	0.931334917528416	Qian_2023	GERD
PWY-6562	group	GERD	-0.253029857490759	0.556203216737653	60	59	0.65086263085466	0.931334917528416	Qian_2023	GERD
PWY-6590	group	GERD	0.0666854127732645	0.141805680707254	60	60	0.639933464460977	0.931334917528416	Qian_2023	GERD
PWY-6612	group	GERD	0.00974039109859038	0.0212907812694372	60	60	0.64902565208306	0.931334917528416	Qian_2023	GERD
PWY-6876	group	GERD	0.229927098189637	0.453173377249958	60	15	0.613818299104106	0.931334917528416	Qian_2023	GERD
PWY-6901	group	GERD	0.0736812447551881	0.169415865739529	60	60	0.665239226806011	0.931334917528416	Qian_2023	GERD
PWY-6906	group	GERD	0.270864305625785	0.618177650322026	60	22	0.66289372822124	0.931334917528416	Qian_2023	GERD
PWY-7094	group	GERD	-0.128423815499849	0.273907253552491	60	60	0.640928165493268	0.931334917528416	Qian_2023	GERD
PWY-7199	group	GERD	0.0460686033008029	0.0916796923019424	60	60	0.617221869717465	0.931334917528416	Qian_2023	GERD
PWY-7220	group	GERD	0.0302210276143914	0.0612027685570521	60	60	0.623322620162985	0.931334917528416	Qian_2023	GERD
PWY-7222	group	GERD	0.0302210276143914	0.0612027685570521	60	60	0.623322620162985	0.931334917528416	Qian_2023	GERD
PWY-7347	group	GERD	0.0593158794343517	0.121472128611442	60	7	0.627172420569585	0.931334917528416	Qian_2023	GERD
PWY0-1261	group	GERD	0.054159174235764	0.116987096919183	60	60	0.645132593264236	0.931334917528416	Qian_2023	GERD
PWY0-1296	group	GERD	-0.074358056112815	0.159661199719532	60	60	0.643157246803429	0.931334917528416	Qian_2023	GERD
PWY0-1298	group	GERD	-0.0622438165924143	0.139843132302742	60	60	0.65790612625901	0.931334917528416	Qian_2023	GERD
PWY490-3	group	GERD	0.133303399184853	0.281263212998259	60	60	0.637318191502636	0.931334917528416	Qian_2023	GERD
PWYG-321	group	GERD	0.0502825344794173	0.110353299048498	60	60	0.650342695111958	0.931334917528416	Qian_2023	GERD
SUCSYN-PWY	group	GERD	0.0592395830520988	0.12141312585264	60	7	0.627447740070702	0.931334917528416	Qian_2023	GERD
ARGSYNBSUB-PWY	group	GERD	-0.0396801061653409	0.0933621226008028	60	60	0.672399951078782	0.937820984399354	Qian_2023	GERD
FOLSYN-PWY	group	GERD	0.00835798555909722	0.0203132625870732	60	60	0.682255712838157	0.948003256415566	Qian_2023	GERD
METHGLYUT-PWY	group	GERD	-0.390021377863688	0.962155058282232	60	53	0.68670263171515	0.950289136107117	Qian_2023	GERD
PWY-7229	group	GERD	0.0144692183433349	0.0359762086874139	60	60	0.689023659333732	0.950289136107117	Qian_2023	GERD
ARGDEG-PWY	group	GERD	0.251091481220041	0.670109879515464	60	38	0.709248736111047	0.956841022171631	Qian_2023	GERD
GLYCOGENSYNTH-PWY	group	GERD	-0.0287635777086269	0.0760095897920692	60	60	0.706499936137078	0.956841022171631	Qian_2023	GERD
ORNARGDEG-PWY	group	GERD	0.251091481220041	0.670109879515464	60	38	0.709248736111047	0.956841022171631	Qian_2023	GERD
PPGPPMET-PWY	group	GERD	0.0986410681625038	0.257997369929631	60	60	0.703611356507612	0.956841022171631	Qian_2023	GERD
PWY-6628	group	GERD	0.036335109931362	0.0952961957727622	60	60	0.704384198312509	0.956841022171631	Qian_2023	GERD
PWY0-1479	group	GERD	-0.0726051759820383	0.192323885840575	60	60	0.707168772893432	0.956841022171631	Qian_2023	GERD
PWY-6317	group	GERD	-0.0279115653714677	0.0755669994192934	60	60	0.713203151348444	0.95868974329809	Qian_2023	GERD
PWY-6163	group	GERD	0.00937057827999787	0.026061533309072	60	60	0.720485101759205	0.960121942638748	Qian_2023	GERD
PWY-6182	group	GERD	-0.248307544541735	0.701427758941854	60	42	0.724620334066979	0.960121942638748	Qian_2023	GERD
PWY0-1297	group	GERD	-0.0441083443261225	0.122445691588152	60	60	0.7199852964913	0.960121942638748	Qian_2023	GERD
SO4ASSIM-PWY	group	GERD	-0.0865909182861224	0.244473548910981	60	60	0.724478417983906	0.960121942638748	Qian_2023	GERD
AEROBACTINSYN-PWY	group	GERD	0.20506359456133	0.594443922495743	60	17	0.731366983132097	0.962188477808539	Qian_2023	GERD
LPSSYN-PWY	group	GERD	0.380822226129483	1.09957316133366	60	25	0.730343199224056	0.962188477808539	Qian_2023	GERD
PWY0-321	group	GERD	-0.247213880489454	0.724971242175104	60	46	0.734337146753266	0.962682266591737	Qian_2023	GERD
PRPP-PWY	group	GERD	-0.0169226036961211	0.0509675312692166	60	60	0.741065682409865	0.968082282303028	Qian_2023	GERD
PWY-722	group	GERD	-0.109090340686074	0.346268709655359	60	44	0.75385791449533	0.981337846588657	Qian_2023	GERD
PWY-4984	group	GERD	0.0761873329371678	0.248564117416818	60	60	0.760314190690642	0.986281694916882	Qian_2023	GERD
P281-PWY	group	GERD	-0.110330254988181	0.36585876873077	60	57	0.764062183999416	0.987690140291927	Qian_2023	GERD
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	group	GERD	0.195775784642434	0.737039283567861	60	43	0.791470210705252	0.994621488650396	Qian_2023	GERD
AST-PWY	group	GERD	-0.0913218898149671	0.858757580425825	60	60	0.915678071126732	0.994621488650396	Qian_2023	GERD
BIOTIN-BIOSYNTHESIS-PWY	group	GERD	-0.0174405644978078	0.108640058070791	60	60	0.873017247276361	0.994621488650396	Qian_2023	GERD
ECASYN-PWY	group	GERD	0.0361208035494933	0.879613746020491	60	56	0.967385596173133	0.994621488650396	Qian_2023	GERD
FAO-PWY	group	GERD	-0.046959769051105	0.238722146049991	60	60	0.844739755099191	0.994621488650396	Qian_2023	GERD
GALLATE-DEGRADATION-I-PWY	group	GERD	0.0862809511585043	0.425066429138286	60	55	0.839859303009257	0.994621488650396	Qian_2023	GERD
GALLATE-DEGRADATION-II-PWY	group	GERD	0.0582148413618858	0.45579077371043	60	16	0.898810214949177	0.994621488650396	Qian_2023	GERD
GLYCOL-GLYOXDEG-PWY	group	GERD	0.0224954676140152	0.226368303515565	60	60	0.92118280190731	0.994621488650396	Qian_2023	GERD
HCAMHPDEG-PWY	group	GERD	-0.138208283375535	0.598014113850778	60	19	0.818041090501787	0.994621488650396	Qian_2023	GERD
HISTSYN-PWY	group	GERD	0.0177773297520391	0.112761447787655	60	60	0.875276777975326	0.994621488650396	Qian_2023	GERD
METH-ACETATE-PWY	group	GERD	0.143810370127991	0.622124033341396	60	59	0.818003815416329	0.994621488650396	Qian_2023	GERD
METHYLGALLATE-DEGRADATION-PWY	group	GERD	0.0862599231629117	0.424968888625844	60	55	0.839861552920191	0.994621488650396	Qian_2023	GERD
NADSYN-PWY	group	GERD	0.139505219062562	0.517677817130255	60	15	0.788514673992567	0.994621488650396	Qian_2023	GERD
ORNDEG-PWY	group	GERD	0.148647485779314	0.911574909946516	60	36	0.871032788716955	0.994621488650396	Qian_2023	GERD
P101-PWY	group	GERD	-0.0148003335319614	0.467845513276969	60	50	0.9748716746466	0.994621488650396	Qian_2023	GERD
P184-PWY	group	GERD	0.074243901596954	0.402807907057597	60	52	0.854408577149573	0.994621488650396	Qian_2023	GERD
P341-PWY	group	GERD	0.0120952644179449	0.457341728836644	60	18	0.978991684263013	0.994621488650396	Qian_2023	GERD
P461-PWY	group	GERD	0.0211802422472454	0.224449537356998	60	60	0.925144250106375	0.994621488650396	Qian_2023	GERD
PEPTIDOGLYCANSYN-PWY	group	GERD	8.9339233653891e-4	0.0299674653710642	60	60	0.976319276311884	0.994621488650396	Qian_2023	GERD
PWY-181	group	GERD	0.0429500847615024	0.785390738778867	60	32	0.956576353092625	0.994621488650396	Qian_2023	GERD
PWY-5005	group	GERD	-0.00907851832674475	0.321070852345246	60	60	0.977539292948712	0.994621488650396	Qian_2023	GERD
PWY-5022	group	GERD	0.0156763232119271	0.208790587874954	60	60	0.940408188740334	0.994621488650396	Qian_2023	GERD
PWY-5177	group	GERD	0.0126762868497809	0.195339389140609	60	60	0.948481827115805	0.994621488650396	Qian_2023	GERD
PWY-5181	group	GERD	-0.149173560631519	0.756861764523836	60	46	0.8444423738406	0.994621488650396	Qian_2023	GERD
PWY-5345	group	GERD	-0.0142783762202424	0.178536187670268	60	60	0.936532697138471	0.994621488650396	Qian_2023	GERD
PWY-5415	group	GERD	-0.0623230799962279	0.456971657552358	60	54	0.891990948859828	0.994621488650396	Qian_2023	GERD
PWY-5651	group	GERD	0.139255752549863	0.517917402418582	60	15	0.78897895872318	0.994621488650396	Qian_2023	GERD
PWY-5677	group	GERD	-0.0127128142898448	0.203640202359292	60	60	0.950436780993569	0.994621488650396	Qian_2023	GERD
PWY-5741	group	GERD	-0.0367730080040795	0.447927183452759	60	17	0.934853074288306	0.994621488650396	Qian_2023	GERD
PWY-5747	group	GERD	-0.0187650869149102	0.311050461872407	60	60	0.952101708826216	0.994621488650396	Qian_2023	GERD
PWY-5837	group	GERD	-0.0234214756777165	0.143272260827797	60	60	0.870712523730231	0.994621488650396	Qian_2023	GERD
PWY-5838	group	GERD	0.00787528130065547	0.0903235348232665	60	60	0.930821058212616	0.994621488650396	Qian_2023	GERD
PWY-5855	group	GERD	-0.033404263401108	0.259943315541702	60	60	0.898193152556591	0.994621488650396	Qian_2023	GERD
PWY-5856	group	GERD	-0.033404263401108	0.259943315541702	60	60	0.898193152556591	0.994621488650396	Qian_2023	GERD
PWY-5857	group	GERD	-0.033404263401108	0.259943315541702	60	60	0.898193152556591	0.994621488650396	Qian_2023	GERD
PWY-5861	group	GERD	-0.0103820016159358	0.10845856975585	60	60	0.924070385469183	0.994621488650396	Qian_2023	GERD
PWY-5863	group	GERD	-0.0124511105706062	0.137476316295919	60	60	0.928147019605955	0.994621488650396	Qian_2023	GERD
PWY-5897	group	GERD	0.003939255308927	0.0957613813646886	60	60	0.967328630354673	0.994621488650396	Qian_2023	GERD
PWY-5898	group	GERD	0.003939255308927	0.0957613813646886	60	60	0.967328630354673	0.994621488650396	Qian_2023	GERD
PWY-5899	group	GERD	0.003939255308927	0.0957613813646886	60	60	0.967328630354673	0.994621488650396	Qian_2023	GERD
PWY-5920	group	GERD	0.0237556893727847	0.171517812519398	60	60	0.890322857439455	0.994621488650396	Qian_2023	GERD
PWY-5973	group	GERD	0.00448371765953795	0.0193526379722609	60	60	0.817598083375115	0.994621488650396	Qian_2023	GERD
PWY-6071	group	GERD	-0.069671286170469	0.719688453312925	60	43	0.923212961562259	0.994621488650396	Qian_2023	GERD
PWY-6121	group	GERD	0.00649226129608945	0.0267526132597362	60	60	0.809111268483628	0.994621488650396	Qian_2023	GERD
PWY-6122	group	GERD	0.00649485342692668	0.0303311439256459	60	60	0.831195541468552	0.994621488650396	Qian_2023	GERD
PWY-6277	group	GERD	0.00649485342692668	0.0303311439256459	60	60	0.831195541468552	0.994621488650396	Qian_2023	GERD
PWY-6338	group	GERD	0.0267500449752952	0.322049785867838	60	11	0.934088384401831	0.994621488650396	Qian_2023	GERD
PWY-6339	group	GERD	-0.00590254135218839	0.249630981136854	60	8	0.981216886377479	0.994621488650396	Qian_2023	GERD
PWY-6385	group	GERD	0.00124280703152669	0.0298920550622656	60	60	0.966979103377899	0.994621488650396	Qian_2023	GERD
PWY-6386	group	GERD	-0.00145073290666794	0.0309848655760826	60	60	0.962816980361066	0.994621488650396	Qian_2023	GERD
PWY-6397	group	GERD	-0.0321406536404638	0.359933069011727	60	58	0.929154156198785	0.994621488650396	Qian_2023	GERD
PWY-6519	group	GERD	-0.00396752352203782	0.11846168140271	60	60	0.973397207488417	0.994621488650396	Qian_2023	GERD
PWY-6629	group	GERD	0.285253521740721	1.11924180996576	60	26	0.799730314852181	0.994621488650396	Qian_2023	GERD
PWY-6630	group	GERD	0.0255352355657146	0.0950202701338191	60	60	0.78908751848102	0.994621488650396	Qian_2023	GERD
PWY-6690	group	GERD	-0.138208283375535	0.598014113850778	60	19	0.818041090501787	0.994621488650396	Qian_2023	GERD
PWY-6703	group	GERD	0.00295130528825424	0.053591645396709	60	60	0.956271760978854	0.994621488650396	Qian_2023	GERD
PWY-6708	group	GERD	-0.033404263401108	0.259943315541702	60	60	0.898193152556591	0.994621488650396	Qian_2023	GERD
PWY-6728	group	GERD	-0.0286036544538396	0.531043676078886	60	18	0.957229344816699	0.994621488650396	Qian_2023	GERD
PWY-7013	group	GERD	0.0859513300567842	0.346769591777092	60	60	0.805115876816606	0.994621488650396	Qian_2023	GERD
PWY-7097	group	GERD	0.0267500449752952	0.322049785867838	60	11	0.934088384401831	0.994621488650396	Qian_2023	GERD
PWY-7098	group	GERD	0.0261672291375514	0.321815912145323	60	11	0.935474430583561	0.994621488650396	Qian_2023	GERD
PWY-7219	group	GERD	0.0065561524823685	0.0279654935320584	60	60	0.815471198319916	0.994621488650396	Qian_2023	GERD
PWY-7221	group	GERD	0.00125178108890473	0.028695951252547	60	60	0.96535537507385	0.994621488650396	Qian_2023	GERD
PWY-7374	group	GERD	0.0694654434835267	0.761492859112721	60	38	0.927629958202385	0.994621488650396	Qian_2023	GERD
PWY-7431	group	GERD	-0.0272716457240915	0.479918167718012	60	57	0.954879423150486	0.994621488650396	Qian_2023	GERD
PWY-7446	group	GERD	-0.259925057079679	1.11163199599744	60	36	0.81594580361183	0.994621488650396	Qian_2023	GERD
PWY-7663	group	GERD	0.007458607314113	0.0256693149251876	60	60	0.772420388555959	0.994621488650396	Qian_2023	GERD
PWY0-1277	group	GERD	-0.0897614100081307	0.541668367587356	60	19	0.868959214107534	0.994621488650396	Qian_2023	GERD
PWY0-1338	group	GERD	-0.0505619042294205	0.84662988518504	60	56	0.952582846706165	0.994621488650396	Qian_2023	GERD
PWY0-1415	group	GERD	-0.03444024147115	0.157344792947884	60	60	0.827508907176983	0.994621488650396	Qian_2023	GERD
PWY0-41	group	GERD	0.0809863529452211	0.381838517931237	60	60	0.832775880148185	0.994621488650396	Qian_2023	GERD
PWY0-845	group	GERD	0.00591246097638052	0.0827891309605641	60	60	0.943312439692625	0.994621488650396	Qian_2023	GERD
PWY0-862	group	GERD	0.0205548252460498	0.088080546405671	60	60	0.816300461194179	0.994621488650396	Qian_2023	GERD
PYRIDOXSYN-PWY	group	GERD	-0.021121152379731	0.121917732509152	60	60	0.863065167731989	0.994621488650396	Qian_2023	GERD
SULFATE-CYS-PWY	group	GERD	-0.010487141826365	0.177646419460985	60	60	0.953128123330898	0.994621488650396	Qian_2023	GERD
THREOCAT-PWY	group	GERD	-0.140437043822373	1.05315961479365	60	40	0.894379529762136	0.994621488650396	Qian_2023	GERD
TRNA-CHARGING-PWY	group	GERD	0.00762465668874768	0.0281367359268768	60	60	0.787364028231035	0.994621488650396	Qian_2023	GERD
TYRFUMCAT-PWY	group	GERD	-0.0222107796038149	0.374643033949627	60	60	0.952928763008993	0.994621488650396	Qian_2023	GERD
UBISYN-PWY	group	GERD	-0.0331707674435728	0.259271837810941	60	60	0.898640464385963	0.994621488650396	Qian_2023	GERD
GLUTORN-PWY	group	GERD	8.7528694736488e-4	0.135205605058459	60	60	0.994856948589992	0.99740834548159	Qian_2023	GERD
PWY-5705	group	GERD	0.00593552021254672	0.359436283972465	60	60	0.986881475529642	0.99740834548159	Qian_2023	GERD
PWY-6387	group	GERD	-1.3069823768206e-4	0.0304571862709173	60	60	0.996590844651517	0.99740834548159	Qian_2023	GERD
PWY-6609	group	GERD	-3.1123557973407e-4	0.0862371464305278	60	60	0.997132772868975	0.99740834548159	Qian_2023	GERD
TRPSYN-PWY	group	GERD	-2.3622311113598e-4	0.0724123579264252	60	60	0.99740834548159	0.99740834548159	Qian_2023	GERD
NONMEVIPP-PWY	group	IBS-D	0.227238874283962	0.0444170552584124	35	35	1.31032149241122e-5	0.00137583756703178	Li_2025	IBS-D
P161-PWY	group	IBS-D	-0.985842942667504	0.180031226807846	35	35	4.52617327829075e-6	0.00137583756703178	Li_2025	IBS-D
PWY-7560	group	IBS-D	0.227238874283962	0.0444170552584124	35	35	1.31032149241122e-5	0.00137583756703178	Li_2025	IBS-D
ASPASN-PWY	group	IBS-D	0.253458432048872	0.0530021394143489	35	35	3.50129163207869e-5	0.00275726716026197	Li_2025	IBS-D
RIBOSYN2-PWY	group	IBS-D	0.1692336448145	0.0370516904758003	35	35	6.5582353267129e-5	0.00413168825582913	Li_2025	IBS-D
P42-PWY	group	IBS-D	0.31855671469459	0.0754281175483541	35	35	1.7774626874405e-4	0.00933167910906262	Li_2025	IBS-D
PWY-5121	group	IBS-D	0.202802753632149	0.0487416690541466	35	35	2.1270029527699e-4	0.00957151328746467	Li_2025	IBS-D
FERMENTATION-PWY	group	IBS-D	-0.311859691541386	0.0786465378877217	35	35	3.7121124677716e-4	0.0120942664208923	Li_2025	IBS-D
P441-PWY	group	IBS-D	-0.283747204764044	0.0717725883695832	35	35	3.8394496574261e-4	0.0120942664208923	Li_2025	IBS-D
PWY0-1061	group	IBS-D	-0.641601690456725	0.161412927765704	35	35	3.6127485274709e-4	0.0120942664208923	Li_2025	IBS-D
GLUCONEO-PWY	group	IBS-D	0.140590615627128	0.0360688071303981	35	35	4.4921197185345e-4	0.0128637973758035	Li_2025	IBS-D
ALL-CHORISMATE-PWY	group	IBS-D	-1.99222216278026	0.549020904942493	35	32	9.5217019204227e-4	0.0156519571335807	Li_2025	IBS-D
LACTOSECAT-PWY	group	IBS-D	-0.754111760265234	0.20140188955715	35	35	6.908810859936e-4	0.0156519571335807	Li_2025	IBS-D
PWY-5505	group	IBS-D	0.860965662034209	0.237304384210733	35	35	9.5368255390378e-4	0.0156519571335807	Li_2025	IBS-D
PWY-5845	group	IBS-D	-2.01539924882767	0.557791231581763	35	32	9.9377505610036e-4	0.0156519571335807	Li_2025	IBS-D
PWY-5850	group	IBS-D	-2.01539924882767	0.557791231581763	35	32	9.9377505610036e-4	0.0156519571335807	Li_2025	IBS-D
PWY-5860	group	IBS-D	-2.01990615879117	0.558641271011192	35	32	9.8675929104643e-4	0.0156519571335807	Li_2025	IBS-D
PWY-5862	group	IBS-D	-2.01990615879117	0.558641271011192	35	32	9.8675929104643e-4	0.0156519571335807	Li_2025	IBS-D
PWY-5896	group	IBS-D	-2.01539924882767	0.557791231581763	35	32	9.9377505610036e-4	0.0156519571335807	Li_2025	IBS-D
PWY-7539	group	IBS-D	0.106928078007193	0.0295663874931537	35	35	9.8460213821836e-4	0.0156519571335807	Li_2025	IBS-D
PANTOSYN-PWY	group	IBS-D	0.209389772190134	0.0588795610565574	35	35	0.00116220054523301	0.0166405987158362	Li_2025	IBS-D
TYRFUMCAT-PWY	group	IBS-D	-1.90067164805969	0.532581555625673	35	31	0.00112285573564428	0.0166405987158362	Li_2025	IBS-D
NAGLIPASYN-PWY	group	IBS-D	0.242434494442083	0.070309146691528	35	35	0.00156091751053144	0.0204870423257251	Li_2025	IBS-D
PWY-922	group	IBS-D	-0.558484727097469	0.161555117352772	35	35	0.00152403485445687	0.0204870423257251	Li_2025	IBS-D
PWY-5100	group	IBS-D	0.266720568742392	0.078052779514031	35	35	0.001697398337345	0.0213872190505471	Li_2025	IBS-D
PWY-5913	group	IBS-D	-0.344452214936598	0.101970670762861	35	35	0.00188699754580144	0.0228617010356713	Li_2025	IBS-D
PWY-5910	group	IBS-D	-0.500725715106816	0.151080420570196	35	35	0.00223861532620498	0.0261171788057248	Li_2025	IBS-D
PWY-7208	group	IBS-D	0.129763208158828	0.0393945421253923	35	35	0.00236376559277781	0.0265923629187504	Li_2025	IBS-D
PWY-5104	group	IBS-D	0.24692682826723	0.0756451370435287	35	35	0.00255812001174745	0.0277864759896705	Li_2025	IBS-D
AST-PWY	group	IBS-D	-1.74142772415046	0.536081714389329	35	6	0.00266809546987869	0.0280150024337262	Li_2025	IBS-D
NONOXIPENT-PWY	group	IBS-D	0.140085207858548	0.043683594213429	35	35	0.00297896947694385	0.0287218159260546	Li_2025	IBS-D
PWY-6147	group	IBS-D	0.133246508277512	0.0415790864961106	35	35	0.00299603441618758	0.0287218159260546	Li_2025	IBS-D
PWY-7234	group	IBS-D	-0.202755095319264	0.0633011743551964	35	35	0.0030089521446343	0.0287218159260546	Li_2025	IBS-D
POLYISOPRENSYN-PWY	group	IBS-D	0.120891153861342	0.0382421777602498	35	35	0.00335926241432899	0.0311225782504009	Li_2025	IBS-D
PWY490-3	group	IBS-D	1.17746494817422	0.379589739021057	35	35	0.00392263945267189	0.035303755074047	Li_2025	IBS-D
PWY-1269	group	IBS-D	0.216009719413944	0.0702108893113099	35	35	0.0041901695341102	0.0356730649525598	Li_2025	IBS-D
PWY0-1297	group	IBS-D	-0.280696678642576	0.0911852817147925	35	35	0.0041714130474445	0.0356730649525598	Li_2025	IBS-D
HEME-BIOSYNTHESIS-II	group	IBS-D	0.280058223311486	0.095079540114235	35	35	0.00587160250702149	0.0480119052111312	Li_2025	IBS-D
PENTOSE-P-PWY	group	IBS-D	-0.199338438585269	0.067786373460049107	35	35	0.00594433112137815	0.0480119052111312	Li_2025	IBS-D
DENITRIFICATION-PWY	group	IBS-D	-2.11169590388714	0.720709746035544	35	35	0.00610794128304631	0.0481000376039897	Li_2025	IBS-D
CALVIN-PWY	group	IBS-D	0.0869946517280243	0.0300591597815117	35	35	0.00669060447633432	0.0501795335725074	Li_2025	IBS-D
PWY-5686	group	IBS-D	0.109641241015955	0.0378098278253357	35	35	0.00659485908313602	0.0501795335725074	Li_2025	IBS-D
GLCMANNANAUT-PWY	group	IBS-D	-0.301140677283215	0.108359882481917	35	35	0.00892811329704907	0.0573950140524583	Li_2025	IBS-D
PWY-2941	group	IBS-D	-0.378982238534395	0.135894638716917	35	35	0.00871498519816077	0.0573950140524583	Li_2025	IBS-D
PWY-5838	group	IBS-D	0.340385057466118	0.121062377807597	35	35	0.00823221195190026	0.0573950140524583	Li_2025	IBS-D
PWY-5840	group	IBS-D	0.344494891596898	0.123079634748507	35	35	0.00849709979382729	0.0573950140524583	Li_2025	IBS-D
PWY-6123	group	IBS-D	0.109583157845875	0.0391416319909841	35	35	0.00848232564273855	0.0573950140524583	Li_2025	IBS-D
PWY-6467	group	IBS-D	0.2160361871008	0.0766221494413836	35	35	0.00807224642160307	0.0573950140524583	Li_2025	IBS-D
REDCITCYC	group	IBS-D	-1.22391912801583	0.43934649760181	35	35	0.00878077909794127	0.0573950140524583	Li_2025	IBS-D
P125-PWY	group	IBS-D	-0.777313769053663	0.281657964175523	35	35	0.00936600031533436	0.0577994635741741	Li_2025	IBS-D
PWY-4984	group	IBS-D	-1.93762868691605	0.704008698005002	35	33	0.00954149874875255	0.0577994635741741	Li_2025	IBS-D
PWY-7377	group	IBS-D	0.494962989940511	0.179105747343238	35	35	0.0092795035546967709	0.0577994635741741	Li_2025	IBS-D
PANTO-PWY	group	IBS-D	0.229158594672656	0.0847419603758526	35	35	0.0107416157550693	0.0599496844608988	Li_2025	IBS-D
PWY-5897	group	IBS-D	0.34476489451935	0.127682502902034	35	35	0.0108480381405436	0.0599496844608988	Li_2025	IBS-D
PWY-5898	group	IBS-D	0.34476489451935	0.127682502902034	35	35	0.0108480381405436	0.0599496844608988	Li_2025	IBS-D
PWY-5899	group	IBS-D	0.34476489451935	0.127682502902034	35	35	0.0108480381405436	0.0599496844608988	Li_2025	IBS-D
PWY-5918	group	IBS-D	0.188349691146475	0.0694866243672853	35	35	0.0105742547810611	0.0599496844608988	Li_2025	IBS-D
COA-PWY	group	IBS-D	0.0949637445371841	0.036243803934001	35	35	0.013181961563513	0.0615768784218878	Li_2025	IBS-D
