feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	group	GERD	-0.364877151383752	0.308901051595403	26	3	0.249092516302689	0.90197076167089
ALL-CHORISMATE-PWY	group	GERD	-0.536284266824848	0.963806315735129	26	17	0.583073008906832	0.90197076167089
ANAEROFRUCAT-PWY	group	GERD	0.0217524933449771	0.0517329917799035	26	26	0.677878646970048	0.90197076167089
ARG+POLYAMINE-SYN	group	GERD	0.201982180566371	0.166248896980898	26	26	0.236207618272312	0.90197076167089
ARGSYN-PWY	group	GERD	0.218461701443492	0.120553542052651	26	26	0.0824933759232181	0.90197076167089
ARGSYNBSUB-PWY	group	GERD	0.206345010630379	0.134530398847112	26	26	0.138152805419809	0.90197076167089
BIOTIN-BIOSYNTHESIS-PWY	group	GERD	-0.256672666794546	0.175458333164895	26	26	0.156476743189419	0.90197076167089
BRANCHED-CHAIN-AA-SYN-PWY	group	GERD	0.0949013941470229	0.0416924589758213	26	26	0.0320430725712273	0.90197076167089
CALVIN-PWY	group	GERD	-0.0181705416623712	0.0217786897192266	26	26	0.412324825548766	0.90197076167089
CATECHOL-ORTHO-CLEAVAGE-PWY	group	GERD	-0.386621693990434	0.458401129456776	26	4	0.407325129409405	0.90197076167089
CENTFERM-PWY	group	GERD	-0.514489102841573	0.432596146734201	26	26	0.245953175800597	0.90197076167089
CHLOROPHYLL-SYN	group	GERD	0.337869135780492	0.321555060255933	26	3	0.30384589145582	0.90197076167089
COA-PWY	group	GERD	-0.0239233303838231	0.0271696373054238	26	26	0.38731183680175	0.90197076167089
CODH-PWY	group	GERD	-0.360384647890834	0.578420110681715	26	26	0.539127795697503	0.90197076167089
COLANSYN-PWY	group	GERD	-0.0869551939397698	0.0943733088199684	26	26	0.366013651032457	0.90197076167089
COMPLETE-ARO-PWY	group	GERD	0.00849921575807349	0.0190207864898698	26	26	0.658998105236752	0.90197076167089
DAPLYSINESYN-PWY	group	GERD	0.035476061958401	0.0521737156475246	26	26	0.503036198970387	0.90197076167089
DENITRIFICATION-PWY	group	GERD	-0.403079569393506	0.522889635747984	26	26	0.448307401398524	0.90197076167089
FAO-PWY	group	GERD	-0.543045984205582	0.482532671036054	26	26	0.271545334199857	0.90197076167089
FASYN-ELONG-PWY	group	GERD	-0.081043502929792	0.0398934366350853	26	26	0.0534186854072099	0.90197076167089
FERMENTATION-PWY	group	GERD	-0.0706113731968949	0.0733583579424417	26	26	0.345370142588098	0.90197076167089
FOLSYN-PWY	group	GERD	-0.049367698352076	0.0275763538867423	26	26	0.086043982652177	0.90197076167089
FUC-RHAMCAT-PWY	group	GERD	0.383239883385113	0.206768038475001	26	26	0.076147179344263	0.90197076167089
FUCCAT-PWY	group	GERD	0.440804996621303	0.243833383276712	26	26	0.0831860785027892	0.90197076167089
GALACT-GLUCUROCAT-PWY	group	GERD	0.267015875472714	0.218955725406248	26	26	0.234505239440168	0.90197076167089
GALACTUROCAT-PWY	group	GERD	0.238662053376689	0.191903268705471	26	26	0.225636647247084	0.90197076167089
GALLATE-DEGRADATION-I-PWY	group	GERD	0.583292624380046	0.589942206718204	26	6	0.332660095823417	0.90197076167089
GLCMANNANAUT-PWY	group	GERD	-0.0406470571426257	0.0936766478560086	26	26	0.66823083874618	0.90197076167089
GLUCONEO-PWY	group	GERD	0.0526553089444254	0.0326416318275109	26	26	0.119788830878462	0.90197076167089
GLUCOSE1PMETAB-PWY	group	GERD	0.101244570664428	0.174486291058837	26	26	0.567158773887335	0.90197076167089
GLUCUROCAT-PWY	group	GERD	0.284230988790716	0.207725596873456	26	26	0.183892447613746	0.90197076167089
GLUTORN-PWY	group	GERD	0.23096022765261	0.167000402090088	26	26	0.179400012495468	0.90197076167089
GLYCOCAT-PWY	group	GERD	0.0650390403849732	0.100681573619852	26	26	0.524416708198129	0.90197076167089
GLYCOL-GLYOXDEG-PWY	group	GERD	-0.381265098243772	0.848966747686424	26	25	0.657393670916377	0.90197076167089
GLYCOLYSIS-E-D	group	GERD	0.106725273872058	0.0862943447261027	26	26	0.228142838696516	0.90197076167089
GLYCOLYSIS-TCA-GLYOX-BYPASS	group	GERD	-0.396803059816788	0.834286821706386	26	25	0.638646093097202	0.90197076167089
GLYOXYLATE-BYPASS	group	GERD	-0.409453782502392	0.869751451903361	26	25	0.642054933381278	0.90197076167089
GOLPDLCAT-PWY	group	GERD	-1.16730816165407	1.08454201607361	26	23	0.292487649880105	0.90197076167089
HEME-BIOSYNTHESIS-II	group	GERD	-0.0387496134370806	0.0642893341395956	26	26	0.552336486138578	0.90197076167089
HEXITOLDEGSUPER-PWY	group	GERD	0.165905197647588	0.15322505844709	26	26	0.289676143502684	0.90197076167089
HISDEG-PWY	group	GERD	-0.238138533498607	0.164674608614419	26	26	0.161078689003927	0.90197076167089
HISTSYN-PWY	group	GERD	0.24517066477463	0.121451501019861	26	26	0.0548286842838601	0.90197076167089
HOMOSER-METSYN-PWY	group	GERD	0.0497110019625971	0.0786524847577043	26	26	0.533340099445261	0.90197076167089
HSERMETANA-PWY	group	GERD	0.0723221904891848	0.0690242878496137	26	26	0.305178329487524	0.90197076167089
ILEUSYN-PWY	group	GERD	0.103283530603809	0.044963155056103	26	26	0.0306419520395996	0.90197076167089
KDO-NAGLIPASYN-PWY	group	GERD	-0.215665638882593	0.278577562613977	26	26	0.44639169656094	0.90197076167089
LACTOSECAT-PWY	group	GERD	0.211052938462007	0.247863726959798	26	26	0.402914925277473	0.90197076167089
MET-SAM-PWY	group	GERD	0.038449910369512	0.051269814494527	26	26	0.460572616850619	0.90197076167089
METHYLGALLATE-DEGRADATION-PWY	group	GERD	0.583288659244084	0.589916510741068	26	6	0.33264267259919	0.90197076167089
NAD-BIOSYNTHESIS-II	group	GERD	0.302206128159501	0.244473435062525	26	26	0.228364485544531	0.90197076167089
NADSYN-PWY	group	GERD	-0.32731354873923	0.282116856987699	26	3	0.257376835284857	0.90197076167089
NONMEVIPP-PWY	group	GERD	-0.0234353264976597	0.0494673744635371	26	26	0.639957281138675	0.90197076167089
NONOXIPENT-PWY	group	GERD	0.0192736834122904	0.0317881720094864	26	26	0.54999731691219	0.90197076167089
OANTIGEN-PWY	group	GERD	0.0297472672430288	0.0235341149871673	26	26	0.218367090555286	0.90197076167089
P105-PWY	group	GERD	-0.473521726768735	0.75035963636271	26	26	0.533965836958126	0.90197076167089
P108-PWY	group	GERD	-0.174134167593586	0.111434384576451	26	26	0.131223442395582	0.90197076167089
P122-PWY	group	GERD	0.197603189170931	0.198496887236168	26	26	0.329425934943304	0.90197076167089
P124-PWY	group	GERD	0.217890805370243	0.197900501260094	26	26	0.281811874665777	0.90197076167089
P125-PWY	group	GERD	0.133872598007009	0.236681959113299	26	26	0.576900983641003	0.90197076167089
P162-PWY	group	GERD	-0.146437843350226	0.337620017692564	26	26	0.668354336289935	0.90197076167089
P163-PWY	group	GERD	-0.322098782830576	0.47747479813525	26	26	0.50638437819881	0.90197076167089
P164-PWY	group	GERD	0.116215820037612	0.262093017240807	26	26	0.661437615815674	0.90197076167089
P184-PWY	group	GERD	0.47679436881456	0.597774301594321	26	5	0.43291457486134	0.90197076167089
P221-PWY	group	GERD	0.19874212349389	0.382823738021356	26	26	0.608412321678177	0.90197076167089
P281-PWY	group	GERD	0.639592931066233	0.602300295821301	26	6	0.298842806345312	0.90197076167089
P341-PWY	group	GERD	-0.754009293238987	0.801480577345151	26	14	0.356195874510995	0.90197076167089
P381-PWY	group	GERD	-0.118424537742376	0.157035770284982	26	3	0.458110209778387	0.90197076167089
P4-PWY	group	GERD	0.0644843449422421	0.0312668837050825	26	26	0.0501552861216954	0.90197076167089
P441-PWY	group	GERD	0.0248589183572589	0.0560247117912641	26	26	0.661224393357766	0.90197076167089
P461-PWY	group	GERD	0.153928867397037	0.232763101700035	26	26	0.514711890664759	0.90197076167089
P562-PWY	group	GERD	0.437226767752524	0.309870785013232	26	26	0.171077441611091	0.90197076167089
PANTO-PWY	group	GERD	-0.0454070649068364	0.059278070133974	26	26	0.451144270187108	0.90197076167089
PANTOSYN-PWY	group	GERD	-0.0333391222698399	0.0432814879187225	26	26	0.44864676690822197	0.90197076167089
PEPTIDOGLYCANSYN-PWY	group	GERD	-0.0208601128205849	0.0241134566256244	26	26	0.395558894454897	0.90197076167089
PHOSLIPSYN-PWY	group	GERD	-0.0277203707164072	0.0277548273035456	26	26	0.327875740005926	0.90197076167089
POLYAMINSYN3-PWY	group	GERD	-0.21884236688121	0.293135692542705	26	26	0.462582423238484	0.90197076167089
POLYAMSYN-PWY	group	GERD	0.19905775092382	0.183954946846146	26	26	0.28996093685176	0.90197076167089
POLYISOPRENSYN-PWY	group	GERD	-0.0630775700499259	0.0291986839092434	26	26	0.0409541408568321	0.90197076167089
PPGPPMET-PWY	group	GERD	-0.252926209266289	0.260091756175723	26	26	0.340526510332638	0.90197076167089
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	group	GERD	-0.572698386836974	0.522930983272662	26	9	0.284311333605957	0.90197076167089
PRPP-PWY	group	GERD	0.0222220977401608	0.0424959078210438	26	26	0.605822226303084	0.90197076167089
PWY-181	group	GERD	-0.307018671884993	0.267914769939985	26	3	0.263111298452027	0.90197076167089
PWY-2941	group	GERD	0.11432800732848	0.129286598887869	26	26	0.385308307238121	0.90197076167089
PWY-2942	group	GERD	0.028496976995308	0.030250184742089	26	26	0.355557252287455	0.90197076167089
PWY-3001	group	GERD	0.0676540088123422	0.033637390503982	26	26	0.0556566617943096	0.90197076167089
PWY-3781	group	GERD	-0.342754185502343	0.543872339221697	26	26	0.534511704684183	0.90197076167089
PWY-5088	group	GERD	-0.409392013853022	0.456006562428828	26	26	0.37822315592364403	0.90197076167089
PWY-5097	group	GERD	0.0618527428935926	0.0352538339925246	26	26	0.0921066014838867	0.90197076167089
PWY-5101	group	GERD	0.105971446904654	0.0455881638688077	26	26	0.0288811240275047	0.90197076167089
PWY-5103	group	GERD	0.109251804482919	0.0477338367503743	26	26	0.0311929660261612	0.90197076167089
PWY-5104	group	GERD	0.0957947304470886	0.0563046837759039	26	26	0.101796975512632	0.90197076167089
PWY-5121	group	GERD	-0.0184839745337555	0.0435873041713028	26	26	0.675293271907002	0.90197076167089
PWY-5177	group	GERD	-0.518471062729711	0.474755803955464	26	26	0.28564013647536	0.90197076167089
PWY-5178	group	GERD	-0.229102099700079	0.204406942586594	26	3	0.273457551541058	0.90197076167089
PWY-5180	group	GERD	-0.190342145275356	0.412963570356554	26	4	0.649007426701393	0.90197076167089
PWY-5182	group	GERD	-0.190342145275356	0.412963570356554	26	4	0.649007426701393	0.90197076167089
PWY-5189	group	GERD	-0.0309539632077255	0.0565258170067205	26	26	0.589018433891636	0.90197076167089
PWY-5265	group	GERD	-1.28302452733997	0.760422757146213	26	10	0.104511317544539	0.90197076167089
PWY-5304	group	GERD	0.631457293927993	0.459297692958514	26	26	0.181884270111341	0.90197076167089
PWY-5345	group	GERD	-0.102676006101663	0.177981810752222	26	26	0.569385619863855	0.90197076167089
PWY-5347	group	GERD	0.0546476169517933	0.0616830232139695	26	26	0.384439675101794	0.90197076167089
PWY-5384	group	GERD	0.180646625235072	0.168899900349413	26	26	0.295462094592914	0.90197076167089
PWY-5415	group	GERD	-0.295005406877853	0.423586885601905	26	4	0.492840145946018	0.90197076167089
PWY-5417	group	GERD	-0.306281092018381	0.258171114859593	26	3	0.247096300430869	0.90197076167089
PWY-5419	group	GERD	-0.336604797749399	0.367546338689406	26	4	0.368874315010162	0.90197076167089
PWY-5420	group	GERD	-0.323901142840225	0.382981940642411	26	4	0.406054114314907	0.90197076167089
PWY-5430	group	GERD	-0.282370145500066	0.342229792660637	26	4	0.417446830413536	0.90197076167089
PWY-5431	group	GERD	-0.306281092018381	0.258171114859593	26	3	0.247096300430869	0.90197076167089
PWY-5505	group	GERD	0.174363188021651	0.165566047877579	26	26	0.302767670413009	0.90197076167089
PWY-5507	group	GERD	-0.252470898593538	0.321834025747848	26	3	0.44043603208903	0.90197076167089
PWY-5531	group	GERD	0.442145359434086	0.422458837333414	26	4	0.30571091523705	0.90197076167089
PWY-5647	group	GERD	-0.367451626534664	0.303626502998299	26	3	0.237983471849845	0.90197076167089
PWY-5651	group	GERD	-0.327517806335831	0.282262440987458	26	3	0.25732684545691	0.90197076167089
PWY-5654	group	GERD	-0.372166920565195	0.307414582787153	26	3	0.237823135306307	0.90197076167089
PWY-5655	group	GERD	-0.326252822614163	0.279372575134263	26	3	0.254356251242631	0.90197076167089
PWY-5667	group	GERD	-0.0483767263738296	0.0280075500317579	26	26	0.0969684042975026	0.90197076167089
PWY-5677	group	GERD	-0.414156037608644	0.342937258476714	26	26	0.238940050487914	0.90197076167089
PWY-5686	group	GERD	-0.014200594557344	0.0333582676312318	26	26	0.674120169754027	0.90197076167089
PWY-5695	group	GERD	0.0263518691682927	0.0440962649696432	26	26	0.555705002174865	0.90197076167089
PWY-5705	group	GERD	-0.632545333764906	0.632484433007032	26	25	0.327241239788399	0.90197076167089
PWY-5747	group	GERD	-0.575231539062378	0.785350736465057	26	26	0.470986143031195	0.90197076167089
PWY-5837	group	GERD	0.0992128094883285	0.134268604612466	26	26	0.467125452640528	0.90197076167089
PWY-5845	group	GERD	-0.63144730631458	1.05151884826338	26	17	0.553795601298316	0.90197076167089
PWY-5850	group	GERD	-0.63144730631458	1.05151884826338	26	17	0.553795601298316	0.90197076167089
PWY-5855	group	GERD	-0.363004203714421	0.546525475710297	26	26	0.512891314483737	0.90197076167089
PWY-5856	group	GERD	-0.363004203714421	0.546525475710297	26	26	0.512891314483737	0.90197076167089
PWY-5857	group	GERD	-0.363004203714421	0.546525475710297	26	26	0.512891314483737	0.90197076167089
PWY-5860	group	GERD	-0.642904990495453	1.06136730500972	26	17	0.550378323929016	0.90197076167089
PWY-5862	group	GERD	-0.642904990495453	1.06136730500972	26	17	0.550378323929016	0.90197076167089
PWY-5863	group	GERD	0.0946408362764143	0.128577914394158	26	26	0.468828880474826	0.90197076167089
PWY-5896	group	GERD	-0.63144730631458	1.05151884826338	26	17	0.553795601298316	0.90197076167089
PWY-5913	group	GERD	-0.0916886866393292	0.0995670669785089	26	26	0.366280844338845	0.90197076167089
PWY-5918	group	GERD	-0.0271362584484022	0.0418988654277467	26	26	0.523352074112736	0.90197076167089
PWY-5920	group	GERD	-0.569072066126958	0.691411569437657	26	26	0.41857830406203	0.90197076167089
PWY-5973	group	GERD	-0.0652491769744675	0.0233523549905329	26	26	0.0100657703009566	0.90197076167089
PWY-6121	group	GERD	-0.0118324511592362	0.0257887256009711	26	26	0.650489776022033	0.90197076167089
PWY-6122	group	GERD	-0.0130460122796783	0.0293408993959635	26	26	0.660566984379534	0.90197076167089
PWY-6125	group	GERD	0.020205643598451	0.0310263325173101	26	26	0.521077901152846	0.90197076167089
PWY-6126	group	GERD	-0.0266877531720285	0.0251692891119496	26	26	0.299549271854137	0.90197076167089
PWY-6143	group	GERD	-0.241365271211689	0.444354764136735	26	26	0.59201460141202	0.90197076167089
PWY-6147	group	GERD	-0.0315284399643744	0.0328365031748264	26	26	0.346546675659432	0.90197076167089
PWY-621	group	GERD	0.126569930374679	0.108829041958409	26	26	0.256256709894246	0.90197076167089
PWY-6210	group	GERD	-0.331714684967675	0.27545743603921	26	3	0.240242319729184	0.90197076167089
PWY-6263	group	GERD	0.267321172347055	0.406317070581067	26	26	0.516855666736015	0.90197076167089
PWY-6277	group	GERD	-0.0130460122796783	0.0293408993959635	26	26	0.660566984379534	0.90197076167089
PWY-6317	group	GERD	-0.0591073023354129	0.0705913559853125	26	26	0.410675558622833	0.90197076167089
PWY-6353	group	GERD	0.181667417114982	0.252863259527132	26	26	0.479421701396217	0.90197076167089
PWY-6383	group	GERD	0.198913856392632	0.241939373302989	26	26	0.419077134254096	0.90197076167089
PWY-6385	group	GERD	-0.0204881569528464	0.0241246871150892	26	26	0.40412813313683	0.90197076167089
PWY-6386	group	GERD	-0.0241986591696692	0.0243315195189567	26	26	0.329882364969736	0.90197076167089
PWY-6387	group	GERD	-0.0218157180774834	0.0244824043596902	26	26	0.381734161987177	0.90197076167089
PWY-6396	group	GERD	-0.251196588272049	0.321562364113384	26	26	0.44233743030707	0.90197076167089
