feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
P42-PWY	group	GERD	0.222727625226544	0.0568006669350156	60	60	2.3551869431221e-4	0.0641843419269812
PWY-6897	group	GERD	0.141117575282296	0.0393639976633933	60	60	6.9201446821543e-4	0.0641843419269812
PWY-7234	group	GERD	-0.180427043320897	0.0494632183039229	60	60	5.6803739020532e-4	0.0641843419269812
PWY0-166	group	GERD	-0.0871921863943635	0.0240350417947271	60	60	6.0501968128158e-4	0.0641843419269812
FERMENTATION-PWY	group	GERD	-0.132913010214265	0.041042379044439	60	60	0.00199031752563156	0.0834904799619979
GLUCONEO-PWY	group	GERD	0.0775077852343053	0.0238240118535377	60	60	0.0019041687736388	0.0834904799619979
NAGLIPASYN-PWY	group	GERD	0.124695639506713	0.0388195503912673	60	60	0.00215090528934785	0.0834904799619979
PENTOSE-P-PWY	group	GERD	-0.161965230233867	0.0506642836522203	60	60	0.00225041724964954	0.0834904799619979
PWY-7187	group	GERD	-0.0755732269053658	0.0225319748504554	60	60	0.00140823728990075	0.0834904799619979
UDPNAGSYN-PWY	group	GERD	-0.105935771079079	0.0312140652939323	60	60	0.0012481794077853	0.0834904799619979
PWY-6895	group	GERD	0.197288307582903	0.0660204365662028	60	60	0.00410830686074952	0.127015153778173
THISYN-PWY	group	GERD	0.128766996232833	0.0427190375186901	60	60	0.00381635138992028	0.127015153778173
PWY1G-0	group	GERD	-1.04277447799012	0.353130163438561	60	60	0.00453887715320044	0.129532571064413
PWY-6700	group	GERD	0.0833941439959427	0.0292260792706977	60	60	0.00598690415121306	0.14807609600667
PWY0-1586	group	GERD	-0.214185156339364	0.0745789333148533	60	60	0.00568883003875601	0.14807609600667
ANAEROFRUCAT-PWY	group	GERD	-0.10313833987882	0.0395227239523455	60	60	0.0115139446097211	0.15089891273216
ASPASN-PWY	group	GERD	0.091194392232244	0.0333975955246942	60	60	0.00836019955392031	0.15089891273216
FUC-RHAMCAT-PWY	group	GERD	0.381111041748149	0.140100075593558	60	60	0.00859388037224803	0.15089891273216
GALACT-GLUCUROCAT-PWY	group	GERD	0.458426475591428	0.168826179458983	60	60	0.0087072839440896	0.15089891273216
GALACTUROCAT-PWY	group	GERD	0.415065400820444	0.158966552284391	60	60	0.011471128293572	0.15089891273216
GLUCUROCAT-PWY	group	GERD	0.453322760479271	0.166835697188954	60	60	0.00866535803326153	0.15089891273216
NONMEVIPP-PWY	group	GERD	0.0788341169613252	0.0302984397696833	60	60	0.0117466729430362	0.15089891273216
OANTIGEN-PWY	group	GERD	-0.0584726559782557	0.0216743630935964	60	60	0.00912576996717901	0.15089891273216
PWY-6383	group	GERD	-0.871639717880291	0.335203163175082	60	60	0.0117953328011661	0.15089891273216
PWY-6507	group	GERD	0.397196391441875	0.148496684454549	60	60	0.0097004709101135	0.15089891273216
PWY-7539	group	GERD	0.0562402856209066	0.02110707940923	60	60	0.00996740992440457	0.15089891273216
PWY-7560	group	GERD	0.0788341169613252	0.0302984397696833	60	60	0.0117466729430362	0.15089891273216
PWY4FS-7	group	GERD	-0.12780547108715	0.0457157967833203	60	60	0.00701235667501849	0.15089891273216
PWY4FS-8	group	GERD	-0.12780547108715	0.0457157967833203	60	60	0.00701235667501846	0.15089891273216
PWY-5913	group	GERD	-0.159692558450256	0.062434158807062	60	60	0.0131701714341483	0.157617212969969
PYRIDNUCSYN-PWY	group	GERD	0.149120544508935	0.0581115510352955	60	60	0.0128900309096356	0.157617212969969
RHAMCAT-PWY	group	GERD	0.414583439729747	0.164516424908629	60	60	0.0145101670101161	0.168227248773533
PWY-6143	group	GERD	1.06577354241429	0.428764476384046	60	59	0.0158339901417694	0.178012434624135
PWY-1269	group	GERD	0.102509121598109	0.0427640614350305	60	60	0.019768283129802	0.185240034081999
PWY-5484	group	GERD	-0.0931931486078245	0.0381113297290123	60	60	0.0175308492700281	0.185240034081999
PWY-7007	group	GERD	-0.857478320544624	0.350244698271176	60	58	0.0174020871994815	0.185240034081999
PWY-7031	group	GERD	1.04012831955891	0.42950921638343	60	59	0.0185971339788304	0.185240034081999
PWY-7197	group	GERD	-0.126896659312518	0.0529919038064101	60	60	0.0198882302480533	0.185240034081999
PWY-7373	group	GERD	0.879011651940156	0.367334760216148	60	59	0.0199719713295956	0.185240034081999
