feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K11941	group	IBS-D	-1.98087650520489	0.254276581364474	62	9	1.1175953202324901e-10	4.972244839826831e-9
K07746	group	IBS-D	-4.90063423070224	0.629316695522706	62	20	1.13091748253667e-10	4.98449238097471e-9
K02688	group	IBS-D	-2.11776493891106	0.272982083680565	62	7	1.26925889154845e-10	5.542430493094891e-9
K03970	group	IBS-D	-2.02782503353501	0.265205922943995	62	9	1.9694148819216003e-10	8.44341871194749e-9
K03974	group	IBS-D	-2.02782503353501	0.265205922943995	62	9	1.9694148819216003e-10	8.44341871194749e-9
K07136	group	IBS-D	-2.04121060820849	0.268509533503595	62	9	2.34377029097684e-10	9.9578564795016e-9
K01941	group	IBS-D	-1.77991755117193	0.23423390190763	62	8	2.37267451502852e-10	9.990654475780781e-9
K03829	group	IBS-D	-2.37479019615622	0.313781512523452	62	8	2.67628082972594e-10	1.11693277814049e-8
K18335	group	IBS-D	-1.8167323454878	0.240287122397186	62	7	2.75774493401888e-10	1.14083553586255e-8
K00055	group	IBS-D	-1.41737516701927	0.188407851075479	62	7	3.19961899196945e-10	1.3121220144459e-8
K15785	group	IBS-D	-2.17879748910479	0.290432208362178	62	7	3.47522336814582e-10	1.41285805208411e-8
K07241	group	IBS-D	-1.77097548102668	0.236241575282655	62	8	3.55062749292892e-10	1.43117600484212e-8
K11940	group	IBS-D	-2.33730611350379	0.313880893143456	62	9	4.32253028351045e-10	1.7275468489013e-8
K14987	group	IBS-D	-1.49465949054862	0.204679991843429	62	7	7.61927200685185e-10	3.01953670456414e-8
K03931	group	IBS-D	-3.57292233903293	0.490789072391176	62	18	8.32333551291787e-10	3.27107085657672e-8
K11527	group	IBS-D	-4.10253403575379	0.571798829707731	62	22	1.25872603054453e-9	4.90591071078347e-8
K10713	group	IBS-D	3.41802617573081	0.478595824145631	62	52	1.4331280959548302e-9	5.52199091933095e-8
K11443	group	IBS-D	-1.93851321872834	0.271480468986703	62	7	1.4402139166193902e-9	5.52199091933095e-8
K10942	group	IBS-D	3.42359361067686	0.479957455129849	62	52	1.4827617300448702e-9	5.63927767652548e-8
K17206	group	IBS-D	3.39663233721216	0.480569934417421	62	52	1.91575683847331e-9	7.2277674001921e-8
K02281	group	IBS-D	-1.80310236866469	0.25665575729766	62	7	2.2643111425923403e-9	8.47499313370275e-8
K00220	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K06953	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K09882	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K09883	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K09985	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K09987	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K09991	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K13584	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K13587	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K13588	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K13589	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K13592	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K14980	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K14981	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K17662	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K18588	group	IBS-D	-1.81033745308716	0.259136964619036	62	7	2.6426505513778703e-9	8.77657746499862e-8
K00643	group	IBS-D	-1.59694156128963	0.229071081126281	62	7	2.7990470167396504e-9	9.10365912478911e-8
K11913	group	IBS-D	3.36948349301378	0.483307371158948	62	52	2.79531788746241e-9	9.10365912478911e-8
K11915	group	IBS-D	3.36948349301378	0.483307371158948	62	52	2.79531788746241e-9	9.10365912478911e-8
K13583	group	IBS-D	-1.81572414028503	0.260992257130972	62	7	2.96154233683358e-9	9.56618743870354e-8
K08323	group	IBS-D	-2.6129944108862	0.377811975611508	62	10	3.47686830575202e-9	1.11543611768208e-7
K13776	group	IBS-D	3.35021898521954	0.48540520576568	62	52	3.67637162604867e-9	1.16360863009702e-7
K17228	group	IBS-D	3.35021898521954	0.48540520576568	62	52	3.67637162604867e-9	1.16360863009702e-7
K09018	group	IBS-D	-1.68477066661258	0.244244092762419	62	7	3.73457459063603e-9	1.17415025129597e-7
K19425	group	IBS-D	-1.24773862534963	0.181769856881848	62	7	4.25908678139279e-9	1.33018895768532e-7
K12060	group	IBS-D	-1.48437486525572	0.216603149315373	62	7	4.454068277457111e-9	1.33792267493552e-7
K12061	group	IBS-D	-1.48437486525572	0.216603149315373	62	7	4.454068277457111e-9	1.33792267493552e-7
K12064	group	IBS-D	-1.48437486525572	0.216603149315373	62	7	4.454068277457111e-9	1.33792267493552e-7
K12066	group	IBS-D	-1.48437486525572	0.216603149315373	62	7	4.454068277457111e-9	1.33792267493552e-7
K12067	group	IBS-D	-1.48437486525572	0.216603149315373	62	7	4.454068277457111e-9	1.33792267493552e-7
K12072	group	IBS-D	-1.48437486525572	0.216603149315373	62	7	4.454068277457111e-9	1.33792267493552e-7
K00315	group	IBS-D	-2.16624168520554	0.316254614079283	62	7	4.51195603810796e-9	1.34673320732387e-7
K05772	group	IBS-D	-3.31808437392049	0.48479223398783	62	56	4.6072785373933404e-9	1.34956059517683e-7
K05773	group	IBS-D	-3.31808437392049	0.48479223398783	62	56	4.6072785373933404e-9	1.34956059517683e-7
K06857	group	IBS-D	-3.31808437392049	0.48479223398783	62	56	4.6072785373933404e-9	1.34956059517683e-7
K11688	group	IBS-D	-2.89177056155703	0.422782792381217	62	62	4.68915762923475e-9	1.36506588762167e-7
K19244	group	IBS-D	-2.47839379420218	0.365207959080971	62	11	5.7849883269514e-9	1.67374263496336e-7
K08738	group	IBS-D	-2.80584825314937	0.4175681042691	62	62	7.51293596963488e-9	2.16042719712184e-7
K18429	group	IBS-D	-2.6420511445478	0.393357856065009	62	10	7.59683966590358e-9	2.1713149008728001e-07
K12685	group	IBS-D	3.23117053817636	0.482345298875928	62	53	8.144329638422911e-9	2.31377461293991e-7
K01093	group	IBS-D	-1.51877030537745	0.227461149470455	62	7	8.869961741979421e-9	2.5048347051003e-7
K06978	group	IBS-D	-2.07217097134064	0.310572430266583	62	62	9.043386221094031e-9	2.53860770349282e-7
K03444	group	IBS-D	-2.5821210077315	0.39119555598267	62	9	1.19592976037591e-8	3.31803043607456e-7
K07823	group	IBS-D	3.26948349301378	0.495559143536681	62	52	1.21013832698224e-8	3.31803043607456e-7
K18299	group	IBS-D	3.26948349301378	0.495559143536681	62	52	1.21013832698224e-8	3.31803043607456e-7
K18300	group	IBS-D	3.26948349301378	0.495559143536681	62	52	1.21013832698224e-8	3.31803043607456e-7
K10255	group	IBS-D	-3.66744816842177	0.557454023964924	62	15	1.3015002050337e-8	3.547904605167e-7
K04060	group	IBS-D	3.17668940255581	0.48764610394368	62	53	1.67452762205657e-8	4.4117722154295e-7
K10531	group	IBS-D	3.17668940255581	0.48764610394368	62	53	1.67452762205657e-8	4.4117722154295e-7
K14974	group	IBS-D	3.17668940255581	0.48764610394368	62	53	1.67452762205657e-8	4.4117722154295e-7
K15357	group	IBS-D	3.17668940255581	0.48764610394368	62	53	1.67452762205657e-8	4.4117722154295e-7
K18028	group	IBS-D	3.17668940255581	0.48764610394368	62	53	1.67452762205657e-8	4.4117722154295e-7
K18100	group	IBS-D	3.17668940255581	0.48764610394368	62	53	1.67452762205657e-8	4.4117722154295e-7
K05939	group	IBS-D	-3.23107826973942	0.496642784225573	62	56	1.73091190080675e-8	4.53498918011368e-7
K11894	group	IBS-D	3.1786123985169	0.488893316861728	62	53	1.75942580639585e-8	4.58422768119493e-7
K06013	group	IBS-D	-2.83401532801728	0.435993442899629	62	60	1.76984981067263e-8	4.58605038853415e-7
K11740	group	IBS-D	-1.55526998705538	0.239411767513916	62	7	1.79709562166763e-8	4.63120379878937e-7
K03223	group	IBS-D	3.29679041180076	0.508535491698866	62	53	1.89271989285989e-8	4.85112337756916e-7
K13002	group	IBS-D	-1.47825782206594	0.228158382441875	62	7	1.92114074119863e-8	4.89735120837445e-7
K13609	group	IBS-D	3.23322648507531	0.500810005653096	62	52	2.10196592502469e-8	5.3295007002239e-7
K19092	group	IBS-D	-4.06034223246569	0.632392480078874	62	27	2.41245294093793e-8	6.08402570559533e-7
K03304	group	IBS-D	-2.22853914095316	0.348100598501939	62	62	2.59358115993423e-8	6.50602593098396e-7
K18301	group	IBS-D	3.20427582335581	0.505297731737853	62	52	3.28293220862903e-8	8.19169751105529e-7
K14998	group	IBS-D	-3.3156866496857	0.524248794493648	62	18	3.50315575927444e-8	8.65188961308982e-7
K19115	group	IBS-D	-3.14552031113267	0.49745447441242	62	56	3.5223978068559e-8	8.65188961308982e-7
K19116	group	IBS-D	-3.14552031113267	0.49745447441242	62	56	3.5223978068559e-8	8.65188961308982e-7
K06136	group	IBS-D	3.19786278961384	0.506326507950591	62	52	3.62535433364295e-8	8.72304644768375e-7
K06137	group	IBS-D	3.19786278961384	0.506326507950591	62	52	3.62535433364295e-8	8.72304644768375e-7
K06138	group	IBS-D	3.19786278961384	0.506326507950591	62	52	3.62535433364295e-8	8.72304644768375e-7
K06139	group	IBS-D	3.19786278961384	0.506326507950591	62	52	3.62535433364295e-8	8.72304644768375e-7
K16293	group	IBS-D	-3.12138676155534	0.49674893972987	62	56	4.10753940816817e-8	9.78341204490964e-7
K16294	group	IBS-D	-3.12138676155534	0.49674893972987	62	56	4.10753940816817e-8	9.78341204490964e-7
K02303	group	IBS-D	-2.76089283452668	0.440246286440665	62	62	4.3096272979775e-8	1.0162101168631e-6
K17250	group	IBS-D	-3.08281462511428	0.49153079987229	62	56	4.29930521259962e-8	1.0162101168631e-6
K00466	group	IBS-D	3.18017501340543	0.509228064855666	62	52	4.76947615227037e-8	1.10259066343662e-6
K01078	group	IBS-D	3.18017501340543	0.509228064855666	62	52	4.76947615227037e-8	1.10259066343662e-6
K06606	group	IBS-D	3.18017501340543	0.509228064855666	62	52	4.76947615227037e-8	1.10259066343662e-6
K13472	group	IBS-D	3.18017501340543	0.509228064855666	62	52	4.76947615227037e-8	1.10259066343662e-6
K04090	group	IBS-D	-3.2286847237637	0.517558203920185	62	18	4.89655951887914e-8	1.1264475459041e-6
K15034	group	IBS-D	-1.96249626079551	0.315218801306204	62	62	5.13908038431973e-8	1.17650015011902e-6
K02423	group	IBS-D	-3.68109634162171	0.592315282611539	62	51	5.364031425085e-8	1.22206628988893e-6
K01908	group	IBS-D	-3.91634412203997	0.630531280051807	62	24	5.43882877055676e-8	1.23207674028005e-6
K11103	group	IBS-D	-2.47054148321441	0.397822051172789	62	62	5.46022134687298e-8	1.23207674028005e-6
K14189	group	IBS-D	-1.53476853487336	0.247277724443268	62	8	5.53487590943084e-8	1.24297498994647e-6
K02402	group	IBS-D	-3.67220982254263	0.592174109707972	62	51	5.65233683130748e-8	1.25737832530406e-6
K02403	group	IBS-D	-3.67220982254263	0.592174109707972	62	51	5.65233683130748e-8	1.25737832530406e-6
K01547	group	IBS-D	-2.76191089109666	0.445535605863129	62	62	5.69963522745988e-8	1.26194740529112e-6
K15899	group	IBS-D	-2.69949648833879	0.436099102192213	62	57	5.90119316264023e-8	1.30046854929959e-6
K01729	group	IBS-D	3.1650880954062	0.51151027704893	62	53	5.95549272447752e-8	1.3063304041226e-6
K06867	group	IBS-D	-2.43308720592029	0.394887193351657	62	62	6.59198908775935e-8	1.4345129082787e-6
K15898	group	IBS-D	-2.70694205933646	0.439357890610143	62	57	6.60070613012039e-8	1.4345129082787e-6
K15896	group	IBS-D	-2.70456913753939	0.439294677535051	62	57	6.71691802884713e-8	1.45307272587353e-6
K00362	group	IBS-D	-2.62610569533787	0.427253994130782	62	62	6.98543600419325e-8	1.50426101350573e-6
K02510	group	IBS-D	-3.37234405923662	0.549030808378838	62	18	7.09741018997733e-8	1.52142665708787e-6
K07690	group	IBS-D	2.8663924547585	0.467252199525718	62	52	7.31413280809843e-8	1.56078960737521e-6
K05712	group	IBS-D	-3.15601011120131	0.516536514398583	62	19	8.0437666161229e-8	1.70875690818178e-6
K01477	group	IBS-D	3.14147270109451	0.515898381407547	62	52	8.70994766267709e-8	1.83375505255291e-6
K07116	group	IBS-D	3.14147270109451	0.515898381407547	62	52	8.70994766267709e-8	1.83375505255291e-6
K03760	group	IBS-D	-2.64972123566366	0.436116464550453	62	58	9.1791506529054e-8	1.92394997684897e-6
K12056	group	IBS-D	-1.22961794584074	0.20251745123739	62	7	9.32379070481776e-8	1.93704832440179e-6
K12063	group	IBS-D	-1.22961794584074	0.20251745123739	62	7	9.32379070481776e-8	1.93704832440179e-6
K14335	group	IBS-D	-1.51883207158617	0.250355522628596	62	7	9.50389851729463e-8	1.96580637752463e-6
K03818	group	IBS-D	-1.61876194001384	0.267611183122299	62	9	1.01774367695709e-7	2.09592977315704e-6
K08352	group	IBS-D	-3.09521957876886	0.511818512740318	62	58	1.02339708461143e-7	2.0984089787076e-6
K01023	group	IBS-D	-2.91409626834318	0.482129771259347	62	57	1.0364046063184e-7	2.11588057289938e-6
K00344	group	IBS-D	-2.51121737787735	0.415970499072437	62	62	1.06557568648791e-7	2.16605816270559e-6
K01546	group	IBS-D	-3.52754871205341	0.587296867124896	62	62	1.19873664645518e-7	2.42286564193919e-6
K01548	group	IBS-D	-3.52693348935525	0.587267451863821	62	62	1.20218524218357e-7	2.42286564193919e-6
K00363	group	IBS-D	-2.55448129582928	0.427487694651247	62	62	1.34969652758418e-7	2.70858247833489e-6
K09980	group	IBS-D	3.02865070394856	0.507904534004763	62	53	1.41629288813576e-7	2.83018527985094e-6
K03828	group	IBS-D	-3.96683134738028	0.666921992133945	62	20	1.50063334370003e-7	2.98607040037525e-6
K07722	group	IBS-D	-2.94571072652895	0.496110438706863	62	59	1.56150183502438e-7	3.08118939496861e-6
K12136	group	IBS-D	-2.12789114141575	0.358335748932954	62	61	1.55761143605428e-7	3.08118939496861e-6
K03298	group	IBS-D	-2.044653566616	0.344736129917916	62	10	1.60120167838541e-7	3.14636129802733e-6
K07679	group	IBS-D	2.74644586378252	0.464838431587064	62	51	1.74672595534969e-7	3.41807452507432e-6
K12138	group	IBS-D	-2.18187039896818	0.36937879644356	62	60	1.75696055384652e-7	3.42389502972735e-6
K11909	group	IBS-D	3.00420191120043	0.511682694754677	62	53	2.01403733473112e-7	3.90872430888558e-6
K07288	group	IBS-D	-2.93300000851118	0.502109117127071	62	57	2.2578231730943e-7	4.36389101816095e-6
K08315	group	IBS-D	-2.09773197635622	0.359404222182568	62	60	2.29847976775904e-7	4.42433901418435e-6
K11535	group	IBS-D	-1.44497105732409	0.24781249337285	62	7	2.34990664925457e-7	4.50494299100998e-6
K00076	group	IBS-D	-2.85210802024074	0.489463895297287	62	57	2.38520845936173e-7	4.55410651593115e-6
K13935	group	IBS-D	3.08416404264519	0.530817764813319	62	52	2.54325322874584e-7	4.83628315595379e-6
K13525	group	IBS-D	-2.86479905050747	0.493274774391651	62	16	2.56763508028071e-7	4.86303897132683e-6
K02362	group	IBS-D	3.08608703860628	0.531961609005778	62	52	2.63096385245444e-7	4.94327710285862e-6
K02848	group	IBS-D	3.08608703860628	0.531961609005778	62	52	2.63096385245444e-7	4.94327710285862e-6
K06079	group	IBS-D	-3.01348384933959	0.524650168094179	62	54	3.2765447452065e-7	6.13181945174359e-6
K16238	group	IBS-D	3.02435301012745	0.526764934175113	62	53	3.30695638534543e-7	6.16427127007473e-6
K00252	group	IBS-D	-2.63734153540639	0.459866869969135	62	62	3.38803779862291e-7	6.29054577098647e-6
