feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g__Atopobium	group	GERD	1.60682295665137	0.556660618964704	24	20	0.00856580820325911	0.346644789023056
g__Actinomyces	group	GERD	2.25956227074452	0.851882532264995	24	24	0.0145472124004267	0.346644789023056
g__Rothia	group	GERD	1.53792985727149	0.603496458296955	24	24	0.0183187242510758	0.346644789023056
g__Veillonella	group	GERD	1.60815173447427	0.606664123336832	24	24	0.0145999799803814	0.346644789023056
g__Lachnoanaerobaculum	group	GERD	2.48640746948656	0.834569423258974	24	17	0.00691885467428601	0.346644789023056
g__Stomatobaculum	group	GERD	1.56952215856971	0.62041476573484	24	18	0.0190813645333792	0.346644789023056
g__Haemophilus	group	GERD	-1.72510014725361	0.730882525971275	24	22	0.0275428497639159	0.396032447923611
g__Streptococcus	group	GERD	0.930079358080655	0.398314506455637	24	24	0.0290666016824669	0.396032447923611
g__Oribacterium	group	GERD	1.95526501828134	0.876484683113522	24	20	0.0362084681574874	0.438524781018458
g__Leptotrichia	group	GERD	1.53863545906722	0.753547814044247	24	22	0.0533359170523724	0.581361495870859
g__Actinobacillus	group	GERD	-1.48384422690294	0.800797620047671	24	13	0.0773505816786755	0.6680729825816
g__Absconditabacteriales_.SR1.	group	GERD	-0.640210552772935	0.341763382330792	24	4	0.0743803268279819	0.6680729825816
g__Mogibacterium	group	GERD	1.2401165272897	0.674886567981	24	18	0.0796784291152367	0.6680729825816
g__Bergeyella	group	GERD	-1.02992723911581	0.605055601380264	24	17	0.102807859885548	0.692994634067745
Unclassified_f__Peptostreptococcaceae	group	GERD	-0.414299337242268	0.233612100981029	24	3	0.0899995032309882	0.692994634067745
g__Treponema	group	GERD	-0.661015152543926	0.394623754629733	24	4	0.108081731918823	0.692994634067745
g__Filifactor	group	GERD	-1.13461503939574	0.668167485862372	24	6	0.103590510745876	0.692994634067745
g__TM7x	group	GERD	1.20488507190332	0.748357645370557	24	16	0.121645677706057	0.736632159442234
g__Granulicatella	group	GERD	0.763806429661687	0.486560693334155	24	24	0.130732190589735	0.749989935488481
g__Klebsiella	group	GERD	-0.965383091776062	0.710497235024223	24	4	0.187997098574833	0.790388826690544
g__Aggregatibacter	group	GERD	-2.255907292246	1.63386705183142	24	19	0.181233373288138	0.790388826690544
Unclassified_NA.4	group	GERD	0.43001509009638	0.303430989462081	24	4	0.170438514411284	0.790388826690544
Unclassified_f__Micrococcaceae	group	GERD	0.419324804466015	0.303576703515756	24	4	0.18106213641096	0.790388826690544
g__Saccharimonadales	group	GERD	-0.489718005381632	0.348535978354593	24	6	0.173963830053648	0.790388826690544
g__Megasphaera	group	GERD	1.19236767769414	0.89369270673837	24	18	0.195784388262795	0.790388826690544
g__Fretibacterium	group	GERD	-0.648629231696775	0.459487347442495	24	5	0.172044599440228	0.790388826690544
g__Prevotella	group	GERD	1.19015632849793	0.889337314191069	24	23	0.194482819405039	0.790388826690544
g__Enhydrobacter	group	GERD	0.874368139505948	0.67123411119996	24	4	0.206173510763247	0.802604024042639
g__F0058	group	GERD	-0.512852021836736	0.449927342456428	24	7	0.266605157049597	0.907550241817665
g__Neisseria	group	GERD	-2.23100679000627	1.86339132671201	24	21	0.243938269446506	0.907550241817665
g__Agathobacter	group	GERD	0.578101187738579	0.503394510399305	24	3	0.263135101908139	0.907550241817665
g__Alloprevotella	group	GERD	-1.45432411131955	1.29842154836558	24	20	0.27476291724755	0.907550241817665
Unclassified_f__Lachnospiraceae	group	GERD	0.784205679034749	0.67627737233122	24	7	0.258646045606142	0.907550241817665
g__Lentimicrobium	group	GERD	-0.388165200334956	0.361836051542936	24	3	0.295003327761718	0.945745962530214
g__Enterobacter	group	GERD	-1.02147544407961	1.15478392389569	24	6	0.385959670482469	0.952443103148389
g__Serratia	group	GERD	-0.405353019953706	0.458011584808265	24	4	0.385712678508362	0.952443103148389
Unclassified_f__Pasteurellaceae	group	GERD	-0.663457451749594	0.725528601375838	24	13	0.370396231078536	0.952443103148389
g__Kingella	group	GERD	0.375357924266403	0.402583722511821	24	6	0.361264439141665	0.952443103148389
g__Azospira	group	GERD	-0.382724644901299	0.456545988533895	24	3	0.410875538849384	0.952443103148389
g__Acidovorax	group	GERD	0.78671733988683	0.930552693380793	24	10	0.406971966635174	0.952443103148389
g__Campylobacter	group	GERD	-0.676811486365251	0.755340396783483	24	23	0.379934159660736	0.952443103148389
g__Mycoplasma	group	GERD	-0.527883291913005	0.577568531330915	24	6	0.370638655433963	0.952443103148389
g__Scardovia	group	GERD	0.656332330128659	0.762294739228841	24	6	0.398527425761297	0.952443103148389
g__Corynebacterium	group	GERD	0.733681430102219	0.886043530257404	24	12	0.416539285169659	0.952443103148389
g__Selenomonas	group	GERD	0.683635211356827	0.691712391467918	24	11	0.333740520229359	0.952443103148389
g__Anaeroglobus	group	GERD	0.959955496621513	0.988422909408853	24	11	0.342006704638444	0.952443103148389
g__P5D1.392	group	GERD	0.874027990893949	0.860956200150607	24	13	0.321054018727912	0.952443103148389
g__Anaerostipes	group	GERD	-0.231036511092236	0.280776596022656	24	3	0.419424485790116	0.952443103148389
Unclassified_NA.1	group	GERD	0.202521258250318	0.269873720297742	24	4	0.46094723682945	0.985442296456251
Unclassified_f__Enterobacteriaceae	group	GERD	-0.665406016251599	0.935699448383221	24	6	0.484474497726775	0.985442296456251
g__uncultured.5	group	GERD	0.361297619132919	0.520962054070458	24	3	0.495241005745776	0.985442296456251
g__Clostridia_UCG.014	group	GERD	0.610517272045604	0.839643002945145	24	10	0.474822344463591	0.985442296456251
g__Johnsonella	group	GERD	0.647466126550862	0.832191464169334	24	10	0.444841351049616	0.985442296456251
g__Catonella	group	GERD	-0.496794674449867	0.719708794604206	24	10	0.497241525734805	0.985442296456251
g__uncultured.9	group	GERD	-0.270370645751061	0.38919397450137	24	3	0.494519232032268	0.985442296456251
g__Capnocytophaga	group	GERD	-0.195526730175846	0.965106559256635	24	20	0.841312737168512	0.986101141827334
g__Cloacibacterium	group	GERD	0.651513206446791	1.36815661476363	24	10	0.638628601658753	0.986101141827334
g__Tannerella	group	GERD	-0.168428420823473	0.564422219390494	24	9	0.768191623611106	0.986101141827334
g__Porphyromonas	group	GERD	0.175700577563551	1.00545319008164	24	22	0.862876148960575	0.986101141827334
g__Alistipes	group	GERD	0.0838469344631837	0.222442046706286	24	3	0.709830801878852	0.986101141827334
g__Pseudomonas	group	GERD	0.369335864125873	1.46048203168348	24	11	0.802704049368447	0.986101141827334
g__Acinetobacter	group	GERD	0.308164187067618	1.07785317370086	24	6	0.777625262648936	0.986101141827334
g__Aeromonas	group	GERD	-0.170502224332322	0.799255266821435	24	4	0.833036922748076	0.986101141827334
g__Cardiobacterium	group	GERD	-0.0679072708920984	0.435603847225689	24	8	0.877539548231665	0.986101141827334
g__Zoogloea	group	GERD	0.198264898581202	0.329772494702655	24	3	0.553840279272384	0.986101141827334
g__Dechloromonas	group	GERD	0.212981279583106	1.08957287683997	24	6	0.846817369766256	0.986101141827334
g__Cupriavidus	group	GERD	-0.18082694912348	0.353378773808156	24	3	0.613953199550737	0.986101141827334
g__Diaphorobacter	group	GERD	0.471007579149922	1.29344494893319	24	8	0.719222738145462	0.986101141827334
Unclassified_f__Comamonadaceae	group	GERD	0.237668759755517	1.46535812819656	24	8	0.87263543368705	0.986101141827334
g__Comamonas	group	GERD	-0.104694028129082	0.502712186705921	24	4	0.836943212088006	0.986101141827334
g__Parasutterella	group	GERD	-0.188657017022697	0.291460050009493	24	3	0.524146369794112	0.986101141827334
g__Castellaniella	group	GERD	0.216700406676271	0.665727055610323	24	5	0.747871207018237	0.986101141827334
Unclassified_f__Alcaligenaceae	group	GERD	0.190199777018597	0.324429187639262	24	3	0.563668312134423	0.986101141827334
g__Lautropia	group	GERD	-0.229698918785607	0.777791569513807	24	15	0.770517153190973	0.986101141827334
g__Novosphingobium	group	GERD	-0.194637335246702	0.53589023020513	24	3	0.719919268975888	0.986101141827334
g__Sphingopyxis	group	GERD	-0.316471367569563	0.586353440265145	24	3	0.594806081566344	0.986101141827334
g__Bosea	group	GERD	-0.161319185003491	0.311602225311332	24	3	0.60982858443402	0.986101141827334
g__Methylobacterium.Methylorubrum	group	GERD	-0.149244335371574	0.430742095513974	24	4	0.732272577948268	0.986101141827334
g__Bifidobacterium	group	GERD	-0.166449681086141	0.665252176708571	24	6	0.804750215334489	0.986101141827334
g__uncultured.3	group	GERD	-0.058856042207021	0.319661109037469	24	3	0.85560579597273	0.986101141827334
g__Fusobacterium	group	GERD	-0.227013139953599	0.907666988137171	24	23	0.804825950875884	0.986101141827334
g__Dialister	group	GERD	0.263393734044514	0.845860278522831	24	16	0.758434581973906	0.986101141827334
g__Abiotrophia	group	GERD	0.384656154128843	0.765533714368623	24	12	0.620330994072629	0.986101141827334
Unclassified_NA.6	group	GERD	-0.677658017465663	1.06147014761001	24	18	0.529794262692594	0.986101141827334
g__Lactobacillus	group	GERD	0.624370425989206	1.00071190884286	24	7	0.539092347653735	0.986101141827334
g__Bacillus	group	GERD	0.406926191155222	0.928920372228763	24	7	0.66561128901886	0.986101141827334
g__Parvimonas	group	GERD	0.532775626165013	0.966994594944622	24	14	0.587213126964572	0.986101141827334
g__Peptostreptococcus	group	GERD	0.209052750832604	0.70521412191968	24	12	0.76967551371108	0.986101141827334
g__.Eubacterium._brachy_group	group	GERD	-0.0982254452696273	0.308362297793551	24	5	0.753080405685089	0.986101141827334
g__Dorea	group	GERD	-0.250064654719384	0.619731400538565	24	3	0.690471867946471	0.986101141827334
g__.Ruminococcus._gnavus_group	group	GERD	-0.118661261197583	0.320765232128401	24	3	0.714970649147689	0.986101141827334
g__Blautia	group	GERD	-0.268663761972243	0.822989602124842	24	4	0.747170266082798	0.986101141827334
g__Bacteroides	group	GERD	0.273689599650372	1.23560809500843	24	7	0.826744693814534	0.986101141827334
g__Lachnospira	group	GERD	-0.210197527734417	0.396740654767357	24	3	0.601549585717087	0.986101141827334
g__Roseburia	group	GERD	-0.10889924169306	0.547254076846324	24	3	0.844096510759545	0.986101141827334
g__Hungatella	group	GERD	0.0743304217816108	0.219608771075897	24	3	0.738219915061346	0.986101141827334
g__Lachnoclostridium	group	GERD	0.0669290400796302	0.250559426904504	24	3	0.791866017025633	0.986101141827334
g__.Eubacterium._nodatum_group	group	GERD	0.111987131880755	0.784910372771639	24	12	0.887845461530029	0.987501584762991
g__Elizabethkingia	group	GERD	-0.0895968607276225	0.882400485817933	24	4	0.920043432610491	0.991069684572079
g__Stenotrophomonas	group	GERD	0.0691060632098695	0.773301963465212	24	4	0.929600478560799	0.991069684572079
g__Sphingobium	group	GERD	-0.0710230211931415	0.881548804477398	24	4	0.936515390008478	0.991069684572079
g__Gemella	group	GERD	-0.0726231942414221	0.700413716621038	24	24	0.918357840516553	0.991069684572079
g__Butyrivibrio	group	GERD	0.0647802172591863	0.65386213372895	24	7	0.921977358674025	0.991069684572079
g__Solobacterium	group	GERD	0.021376047463079	0.346911285453486	24	4	0.951423262176734	0.993244065654716
g__Enterococcus	group	GERD	0.0216893863209335	0.684817986085291	24	6	0.975019403899584	0.993244065654716
g__Faecalibacterium	group	GERD	0.0284120299701111	0.752482100636863	24	4	0.970221363191271	0.993244065654716
g__.Ruminococcus._torques_group	group	GERD	0.0593189710519491	1.37354874654901	24	4	0.965942323930459	0.993244065654716
g__Aquabacterium	group	GERD	-0.0095140365958845	0.808408808399178	24	4	0.990716112013528	0.995313550968092
g__Peptococcus	group	GERD	0.00213935851153268	0.360116974388959	24	4	0.995313550968092	0.995313550968092
