feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K08161	group	LPRD	-2.20511319639465	0.312180990578194	151	151	5.777635843358219e-11	1.92862986961625e-8
K05796	group	LPRD	-2.05112320103983	0.29204878081104	151	151	7.18004149331441e-11	2.28782231218791e-8
K02586	group	LPRD	-1.83805011023481	0.264381702445883	151	151	1.05071063585718e-10	3.20238328580819e-8
K18333	group	LPRD	-2.14649245194952	0.309478515045688	151	151	1.14719658244941e-10	3.35077001790432e-8
K03404	group	LPRD	-2.1092493118783	0.30554075813113	151	151	1.3646787824811e-10	3.82655930607699e-8
K06027	group	LPRD	-1.9269325678083	0.279722438426785	151	118	1.47517049700718e-10	3.82997969778531e-8
K16842	group	LPRD	-4.81109781602062	0.698362703568118	151	113	1.47218834497187e-10	3.82997969778531e-8
K16014	group	LPRD	-1.65755315002581	0.241575016101206	151	151	1.70584707112588e-10	4.270709988783e-8
K16850	group	LPRD	-1.96684091789629	0.28717960852653	151	151	1.8242785055598702e-10	4.40972149102575e-8
K03756	group	LPRD	-2.38475107615928	0.348872984334524	151	151	1.9571251239247002e-10	4.57314903957072e-8
K02783	group	LPRD	-1.77748668620588	0.262156685920698	151	151	2.62406411412383e-10	5.50237220500991e-8
K13919	group	LPRD	-1.84054778970032	0.271024951163383	151	151	2.47808993768122e-10	5.50237220500991e-8
K13920	group	LPRD	-1.82729783656826	0.26963023693708	151	151	2.66876825920595e-10	5.50237220500991e-8
K16651	group	LPRD	-1.42353107769874	0.209757701874262	151	151	2.53800046646309e-10	5.50237220500991e-8
K19411	group	LPRD	-1.15812390731984	0.171087301997387	151	151	2.78186947859255e-10	5.57168715569536e-8
K01699	group	LPRD	-1.86479927544971	0.276367936931369	151	151	3.1191722762388803e-10	6.07372157123183e-8
K13921	group	LPRD	-1.87117129359475	0.277772616290068	151	151	3.30864963646448e-10	6.26854971665298e-8
K06155	group	LPRD	-2.08476530246345	0.310110490553577	151	151	3.55610301044958e-10	6.56007423769778e-8
K17489	group	LPRD	-1.94633126049712	0.292067468551624	151	146	4.840402872016481e-10	8.70031388021423e-8
K02781	group	LPRD	-1.51128288570411	0.227104791047031	151	151	5.08530281956423e-10	8.91199319128631e-8
K14159	group	LPRD	-4.51995637451635	0.682070140652571	151	116	5.88001519654381e-10	1.0053391836042e-7
K03326	group	LPRD	-1.44648021462001	0.219859893731255	151	151	7.54301499947053e-10	1.25896512253068e-7
K12506	group	LPRD	-1.01539691118342	0.154723602457371	151	151	8.21747784946484e-10	1.3396399935988e-7
K00313	group	LPRD	-1.20219736162436	0.18353563171499301	151	151	8.76658172846862e-10	1.39667586174011e-7
K01615	group	LPRD	-0.867445017637383	0.133375980293801	151	151	1.11560019809711e-9	1.73785719748016e-7
K16202	group	LPRD	-1.68413761528766	0.26044202902584	151	151	1.35293369210175e-9	2.06175330035506e-7
K06972	group	LPRD	-0.907001205423684	0.14107080882303	151	151	1.6377534863659502e-9	2.44269190200539e-7
K03300	group	LPRD	-1.65972816353156	0.258527286254177	151	151	1.7195422275838501e-9	2.51124812820058e-7
K00752	group	LPRD	-2.08268369124185	0.325811989079924	151	150	1.9820277182086202e-9	2.83551312339641e-7
K13922	group	LPRD	-1.24702076436774	0.195329796580293	151	151	2.06619848462902e-9	2.89681027544988e-7
K07704	group	LPRD	-1.34724037518729	0.211161775676496	151	151	2.1095304614679303e-9	2.89957030095886e-7
K08177	group	LPRD	-1.20146156866842	0.188701131144052	151	151	2.25631079900673e-9	3.04168051943023e-7
K01561	group	LPRD	-2.01363894122266	0.319281879390392	151	151	3.0693275193549702e-9	4.05961998314685e-7
K12940	group	LPRD	-1.2263612204353	0.195267848521193	151	151	3.5102544519153703e-9	4.55683031628273e-7
K01195	group	LPRD	-1.55131849351478	0.247448312233298	151	151	3.7147694681659705e-9	4.73464254033518e-7
K03293	group	LPRD	-1.8143005427304	0.289859985039444	151	151	3.9088952714071705e-9	4.80725541273058e-7
K16209	group	LPRD	-1.19410482374021	0.190710334960818	151	151	3.86700467072622e-9	4.80725541273058e-7
K00373	group	LPRD	-1.36837201598806	0.219746930976772	151	151	4.60171761234772e-9	5.56173111423405e-7
K01906	group	LPRD	-1.44023461456557	0.231728404783203	151	151	4.886055687639511e-9	5.70854172839217e-7
K18118	group	LPRD	-1.71329582110765	0.275549816591032	151	151	4.82341970409174e-9	5.70854172839217e-7
K00374	group	LPRD	-1.34709013273491	0.217374321674719	151	151	5.35350641703393e-9	6.0529161263561e-7
K05825	group	LPRD	-1.21547549621727	0.196120451943976	151	151	5.3400613200869304e-9	6.0529161263561e-7
K01601	group	LPRD	-2.08761742563473	0.338905071650379	151	151	6.457764763942381e-9	7.07327046800563e-7
K08260	group	LPRD	-3.27808951851052	0.532025036243985	151	128	6.40456360166735e-9	7.07327046800563e-7
K00860	group	LPRD	-1.012800196598	0.164775986508598	151	151	6.906523667064041e-9	7.3686824111921e-7
K01295	group	LPRD	-1.09817500562943	0.178779036493919	151	151	7.042820564192161e-9	7.3686824111921e-7
K09459	group	LPRD	-1.35512393990662	0.220579447297653	151	151	7.013348390965741e-9	7.3686824111921e-7
K02068	group	LPRD	-0.98453499483445	0.160740154577848	151	151	7.694471421140431e-9	7.93209480326389e-7
K00370	group	LPRD	-1.34728297117992	0.223376777613495	151	151	1.22785546529333e-8	1.24742997271105e-6
K18474	group	LPRD	-2.20378632079063	0.367347218671831	151	151	1.4410752974032501e-08	1.44313397639954e-6
K18220	group	LPRD	-0.883216680346321	0.147724609059696	151	151	1.59419911737735e-8	1.57399095955144e-6
K16887	group	LPRD	-1.77665694643191	0.297708951440631	151	123	1.68367708183406e-8	1.63924671439677e-6
K18303	group	LPRD	-2.40150634365008	0.403879955717129	151	151	1.87390014554445e-8	1.79945753702282e-6
K00371	group	LPRD	-1.31789262744933	0.223304193278414	151	151	2.33064270992285e-8	2.20781154007556e-6
K16886	group	LPRD	-1.78942820181119	0.303427883731483	151	122	2.38162857690352e-8	2.22602884321249e-6
K03605	group	LPRD	-1.00227780911248	0.170279826337098	151	151	2.51758940466885e-8	2.32214496404324e-6
K07590	group	LPRD	-1.18999370768873	0.203408078519516	151	151	2.99972738349052e-8	2.73092064393098e-6
K04656	group	LPRD	-0.876099937712046	0.151287453869415	151	151	4.00519339811611e-8	3.59953919497358e-6
K00824	group	LPRD	-0.933963551959814	0.163168408670433	151	151	5.54133566543654e-8	4.89640714469332e-6
K09138	group	LPRD	-1.12087772402514	0.19597084669603	151	151	5.65776003880398e-8	4.89640714469332e-6
K18292	group	LPRD	-3.57064574061443	0.624247484046705	151	130	5.64942870917878e-8	4.89640714469332e-6
K03534	group	LPRD	-0.875513915241792	0.153776483752287	151	151	6.41877605050621e-8	5.48727074561567e-6
K10857	group	LPRD	-3.30950883503946	0.581663546705689	151	139	6.53366582645036e-8	5.51819246306229e-6
K03760	group	LPRD	-1.0089008259563	0.177563615330729	151	151	6.78391168974986e-8	5.59473187589959e-6
K09968	group	LPRD	-3.44263982203425	0.605651370062091	151	124	6.70992071898113e-8	5.59473187589959e-6
K09771	group	LPRD	-1.92431635227834	0.339122793391446	151	151	7.03336630360732e-8	5.73301137073108e-6
K01082	group	LPRD	-0.791624941173007	0.140177117617707	151	151	8.00832561976097e-8	6.45268535569246e-6
K16885	group	LPRD	-1.71135771688326	0.303984285897767	151	123	8.71016242465171e-8	6.93843620418278e-6
K03405	group	LPRD	-1.73750548799196	0.309641602085299	151	151	9.51057112732e-8	7.49091051713631e-6
K00364	group	LPRD	-1.7933096757913	0.320606545334335	151	151	1.03551005506784e-7	8.06547276225058e-6
K07326	group	LPRD	-3.78885767741576	0.679712963305685	151	135	1.13499039540356e-7	8.74316777118567e-6
K03272	group	LPRD	-0.947391931287476	0.170761739995955	151	151	1.28501734408039e-7	9.79127345869951e-6
K03409	group	LPRD	-1.3768092690803	0.248505161340463	151	151	1.33254286281755e-7	1.00442209337108e-5
K07694	group	LPRD	-1.82332077061687	0.329369989065193	151	150	1.36175226490983e-7	1.01322960601212e-5
K12875	group	LPRD	-2.16806807892835	0.391770685143083	151	118	1.37313570001642e-7	1.01322960601212e-5
K06921	group	LPRD	-0.786535820824324	0.14236805716332	151	151	1.43525325981646e-7	1.0388285731694e-5
K18285	group	LPRD	-0.949390852284576	0.171856009969782	151	151	1.43746607129003e-7	1.0388285731694e-5
K04655	group	LPRD	-0.816218362035378	0.148108849501231	151	151	1.53137932655107e-7	1.09540500807378e-5
K03319	group	LPRD	-1.95325673152865	0.355099337885055	151	151	1.6079250191021e-7	1.13854084685917e-5
K00015	group	LPRD	-1.64344225353468	0.298927902683444	151	151	1.62931458577549e-7	1.14214952462862e-5
K04654	group	LPRD	-0.854303462131463	0.155623716386845	151	151	1.69380411559251e-7	1.17560067824787e-5
K00261	group	LPRD	-0.792670001467938	0.145159395761735	151	151	1.93983671138031e-7	1.3331622888996e-5
K03638	group	LPRD	-1.81813616075736	0.335457551156579	151	151	2.34829172313455e-7	1.59820630865759e-5
K06282	group	LPRD	-1.29194501363185	0.239253427826829	151	151	2.57756804319273e-7	1.73737999834433e-5
K02241	group	LPRD	-1.38492262304439	0.257772493615221	151	151	2.92596506566703e-7	1.93500142550244e-5
K02507	group	LPRD	-2.21085422670065	0.411404511506814	151	151	2.90883939734367e-7	1.93500142550244e-5
K00198	group	LPRD	-0.887224260667499	0.165718462282636	151	151	3.19344876493439e-7	2.09215662076543e-5
K09799	group	LPRD	-1.6910058644858	0.316308056058876	151	151	3.30993089981572e-7	2.14839033404706e-5
K08989	group	LPRD	-2.02956097064915	0.380071059944452	151	151	3.40507880037432e-7	2.18738498366136e-5
K08996	group	LPRD	-1.15281919718646	0.216030200500124	151	151	3.46182003073586e-7	2.18738498366136e-5
K11733	group	LPRD	-1.02047876219851	0.191234560491282	151	151	3.46361958896449e-7	2.18738498366136e-5
K03547	group	LPRD	-0.569712357262385	0.107540730394033	151	151	4.13959907118934e-7	2.5454903060559e-5
K09121	group	LPRD	-0.755951501415844	0.142625997545404	151	151	4.09043724193705e-7	2.5454903060559e-5
K16169	group	LPRD	-1.65716294597959	0.312700543358567	151	151	4.10394851697504e-7	2.5454903060559e-5
K01241	group	LPRD	-0.766499634864107	0.145383513548982	151	151	4.65211778381627e-7	2.83576918822192e-5
K02614	group	LPRD	-0.757727427148426	0.143780701214415	151	151	4.70016068985581e-7	2.84035572723183e-5
K01849	group	LPRD	-1.29668451421502	0.247007692012539	151	151	5.16217548912745e-7	3.0928931776738e-5
K10038	group	LPRD	-2.53391163423553	0.484220389654276	151	134	5.56945060977881e-7	3.30863125208046e-5
K11921	group	LPRD	-0.874214041752638	0.167312788411539	151	151	5.77525505177476e-7	3.40206200949084e-5
K06016	group	LPRD	-0.831722656836151	0.159692057902709	151	151	6.23342363903559e-7	3.64135830913662e-5
K04653	group	LPRD	-0.704817875594293	0.135895289839902	151	151	6.88391759014625e-7	3.988120851812e-5
K00993	group	LPRD	-2.317962173614	0.449122984064967	151	126	7.72455685173132e-7	4.43845438775709e-5
K02841	group	LPRD	-1.41422281355928	0.274704501437416	151	151	8.19001450752482e-7	4.63000013691524e-5
K18930	group	LPRD	-1.11829792357736	0.217173817866401	151	151	8.14708808951949e-7	4.63000013691524e-5
K01848	group	LPRD	-1.28757309034544	0.250646055380783	151	151	8.61310228919149e-7	4.79189262279622e-5
K11737	group	LPRD	-1.00639147645612	0.195898901267924	151	151	8.60209530245613e-7	4.79189262279622e-5
K16092	group	LPRD	-1.64829910511316	0.321771912860591	151	151	9.19339709602295e-7	5.07446564119062e-5
K06726	group	LPRD	-0.925248335861894	0.181790797783433	151	151	1.0662098366292e-6	5.83916480841463e-5
K02463	group	LPRD	-2.48806038029457	0.49104959071121	151	143	1.18104202883527e-6	6.41791055979478e-5
K15894	group	LPRD	-1.06771434507288	0.211632724212645	151	151	1.30133731695444e-6	7.01721122450047e-5
K08369	group	LPRD	-1.43044457129751	0.28437301401343	151	151	1.39114096394402e-6	7.4441970666012e-5
K02383	group	LPRD	-2.25250340085537	0.448266984213461	151	131	1.42409571459513e-6	7.56281133281201e-5
K06281	group	LPRD	-1.16919723232717	0.232766787712899	151	151	1.43602555371254e-6	7.56882641468037e-5
K11180	group	LPRD	-1.59271681770077	0.318319655866813	151	123	1.56630700190551e-6	8.13319413582047e-5
K11181	group	LPRD	-1.59271681770077	0.318319655866813	151	123	1.56630700190551e-6	8.13319413582047e-5
K00366	group	LPRD	-0.818438513812013	0.163847064328438	151	151	1.62564900350066e-6	8.37926434892618e-5
K07138	group	LPRD	-0.85812685882187	0.172093853924903	151	151	1.68994852112269e-6	8.64710885625553e-5
K10026	group	LPRD	-1.1324380606673	0.227537497537827	151	151	1.76225332799864e-6	8.95173610816699e-5
K02588	group	LPRD	-0.702812502039221	0.141348622514013	151	151	1.79958367516501e-6	9.07559824669549e-5
K13643	group	LPRD	-2.01360133044748	0.409120584275313	151	151	2.24750633031945e-6	1.1253585268242e-4
K08680	group	LPRD	-1.7275792217598	0.351906539000506	151	151	2.37514475595059e-6	1.1808343786676e-4
K11788	group	LPRD	-1.99575075119363	0.407238972225692	151	102	2.46546173924776e-6	1.2171047036709e-4
K03279	group	LPRD	-3.65526024238473	0.748383761525405	151	136	2.64989845043237e-6	1.2990061634637e-4
K00025	group	LPRD	-3.37916640689157	0.692955179359295	151	132	2.74116325192065e-6	1.3287841703903e-4
K11904	group	LPRD	-1.47348879748869	0.302201989176015	151	151	2.74855498868184e-6	1.3287841703903e-4
K00940	group	LPRD	-0.616395877338148	0.126477933330943	151	151	2.77625120799782e-6	1.3329808882236e-4
K02379	group	LPRD	-1.03071669417051	0.212202980605199	151	151	2.98111355453111e-6	1.3903756782419e-4
K03493	group	LPRD	-2.25262681595574	0.463565338299956	151	132	2.95356622072991e-6	1.3903756782419e-4
K06200	group	LPRD	-1.0644597100536	0.219402079224874	151	151	3.05446297359852e-6	1.3903756782419e-4
K07280	group	LPRD	-3.36480102152634	0.693070605480605	151	132	3.01116312216982e-6	1.3903756782419e-4
K09698	group	LPRD	-0.896360503305108	0.184651943836113	151	151	3.01895389994575e-6	1.3903756782419e-4
K09774	group	LPRD	-1.2609045925001101	0.259619454057349	151	151	2.98734162466197e-6	1.3903756782419e-4
K16872	group	LPRD	-2.50889693956863	0.517095145933784	151	145	3.05091888486391e-6	1.3903756782419e-4
K19611	group	LPRD	-3.47167039385112	0.714359127509114	151	140	2.94729428175462e-6	1.3903756782419e-4
K06132	group	LPRD	-2.22931614343485	0.459832946076517	151	151	3.10187390303843e-6	1.4028474877612e-4
K01738	group	LPRD	0.139338353075394	0.0287791869181032	151	151	3.19031457514888e-6	1.4335964853713e-4
K11897	group	LPRD	-2.46043878910723	0.50842099739148106	151	138	3.22185544733693e-6	1.4385481965498e-4
K00772	group	LPRD	-1.08311931895788	0.224664829866687	151	151	3.48863357555543e-6	1.5284575852902e-4
K19047	group	LPRD	-3.01040044474806	0.624104642755725	151	142	3.45093934518925e-6	1.5284575852902e-4
K19056	group	LPRD	-3.09204161943385	0.641271278011271	151	143	3.47818336272558e-6	1.5284575852902e-4
K04744	group	LPRD	-1.2542358269097	0.261166164881698	151	151	3.78122557862859e-6	1.6463597084587e-4
K00906	group	LPRD	-2.00623844978488	0.418292489142108	151	151	3.8836969879323e-6	1.6805380176176e-4
K07225	group	LPRD	-1.92283855276717	0.401914671487632	151	151	4.09126839045459e-6	1.7594964059562e-4
K00608	group	LPRD	-2.13280925520224	0.446716612988157	151	106	4.26749238257605e-6	1.8240927806011e-4
K07346	group	LPRD	-2.59709837238569	0.544375942578315	151	141	4.33474979312521e-6	1.8416118818065e-4
K09767	group	LPRD	-0.718472551115631	0.150909871495255	151	151	4.52225603988309e-6	1.9096996891313e-4
K16346	group	LPRD	-2.10637988331479	0.444173723202898	151	151	4.90022713257172e-6	2.0569216885825e-4
K08722	group	LPRD	-0.816438451649181	0.172352100335546	151	151	5.01079518283938e-6	2.0908139423633e-4
K03181	group	LPRD	-2.01507577332601	0.426049066388178	151	151	5.17121310225781e-6	2.1243896277828e-4
K04018	group	LPRD	-2.4408869015606	0.516132646756985	151	150	5.18217726606084e-6	2.1243896277828e-4
K05311	group	LPRD	-0.890251659301689	0.188167901393811	151	151	5.13864578962298e-6	2.1243896277828e-4
K11250	group	LPRD	-1.87692987277995	0.39721732126875	151	151	5.27138831858887e-6	2.14839721589e-4
K02069	group	LPRD	-0.530868858714828	0.112419697668721	151	151	5.33926552592468e-6	2.1634827362272e-4
K19339	group	LPRD	-3.24295365340155	0.687809253761892	151	139	5.50852890174676e-6	2.2192406667382e-4
K13635	group	LPRD	-2.58872563311663	0.549292495543078	151	141	5.55735793374663e-6	2.2261188066036e-4
K07039	group	LPRD	-2.17350147489582	0.463417691269307	151	151	6.12157891744779e-6	2.4381970574607e-4
K09926	group	LPRD	-2.13733576490873	0.456392566974899	151	151	6.3079286743006e-6	2.4933079825098e-4
K13498	group	LPRD	-1.56078531058798	0.333341119121209	151	151	6.33108161036746e-6	2.4933079825098e-4
K00484	group	LPRD	-2.19901462918193	0.469849391109317	151	151	6.38493201888882e-6	2.4954156857428e-4
K05790	group	LPRD	-2.42530639826245	0.5182921590633	151	151	6.40762943557356e-6	2.4954156857428e-4
K10775	group	LPRD	-1.57814107089165	0.33753832040267	151	88	6.51681956649529e-6	2.5239174122172e-4
K00996	group	LPRD	-1.58885059147626	0.33996766691072	151	151	6.56985152894945e-6	2.5304757812052e-4
K01407	group	LPRD	-2.39788051387607	0.513437070744927	151	151	6.66204850542623e-6	2.5519650285813e-4
K02666	group	LPRD	-1.80691978639664	0.387169371733458	151	151	6.75459984223039e-6	2.5733557007627e-4
K00689	group	LPRD	-2.1345939481316	0.457629839144243	151	142	6.82792893522989e-6	2.5872314505925e-4
K04017	group	LPRD	-2.47080954662283	0.529953575718801	151	150	6.8902339191121e-6	2.5968032136008e-4
K11719	group	LPRD	-1.81814887501182	0.390395553947559	151	151	7.0412797560765e-6	2.6395385609677e-4
K00297	group	LPRD	0.203162645245411	0.0436730496879419	151	151	7.20102207296753e-6	2.6850619538033e-4
K07724	group	LPRD	-3.060775369098	0.658743430656275	151	149	7.37105650092505e-6	2.7339209561632e-4
K07645	group	LPRD	-2.15504241130495	0.46401678417303	151	151	7.43570603574349e-6	2.7433841742401e-4
K16692	group	LPRD	-2.13323103658084	0.460197174685316	151	151	7.71901309391742e-6	2.832999046511e-4
K08324	group	LPRD	-2.18671405825122	0.471991680332356	151	151	7.80163538113245e-6	2.8484095844655e-4
K04086	group	LPRD	-2.1391503541697	0.462200535623671	151	148	7.9600737912348e-6	2.8615444757208e-4
K13020	group	LPRD	-2.1970406107783	0.474702658051147	151	140	7.95808606914562e-6	2.8615444757208e-4
K18133	group	LPRD	-2.43533702746238	0.52616677023328	151	151	7.95120684488661e-6	2.8615444757208e-4
K09900	group	LPRD	-2.48818988725239	0.5377789425725	151	150	8.00713317220021e-6	2.8637756906695e-4
K01347	group	LPRD	-2.74473417479452	0.593951112740113	151	146	8.19997855894749e-6	2.9178603907726e-4
K02674	group	LPRD	-1.96121450607917	0.424552877953217	151	151	8.2576332041291e-6	2.9235357960073e-4
K01227	group	LPRD	-3.02097683679194	0.654393094625198	151	136	8.36358651893137e-6	2.9314370748854e-4
K01947	group	LPRD	-2.20918842772529	0.47851238247066	151	151	8.3520269218723e-6	2.9314370748854e-4
K09909	group	LPRD	-2.40616561942237	0.521875004072476	151	150	8.57173096615742e-6	2.989444481232e-4
K10681	group	LPRD	-2.47586054642162	0.537432991717092	151	144	8.70950563334727e-6	3.0075682014662e-4
K11016	group	LPRD	-2.64279910815658	0.573650968308163	151	147	8.70384810407497e-6	3.0075682014662e-4
K10682	group	LPRD	-2.47251579535857	0.537367695130892	151	144	8.91940358868054e-6	3.0511279378186e-4
K15536	group	LPRD	-2.32335745564251	0.505031845601227	151	151	8.94734099503546e-6	3.0511279378186e-4
K19431	group	LPRD	-2.50391002181397	0.544338211606867	151	148	8.96622475307633e-6	3.0511279378186e-4
K07639	group	LPRD	-2.59191552860209	0.563923189641981	151	141	9.10647402413686e-6	3.0838832323284e-4
K03429	group	LPRD	-0.797711389216064	0.173619262488505	151	151	9.16858841580222e-6	3.0899906151333e-4
K15545	group	LPRD	-2.39416119988756	0.521746065234312	151	151	9.39661055502763e-6	3.151686123959e-4
K04651	group	LPRD	-0.608991699758937	0.132783614943198	151	151	9.49171793192145e-6	3.1534096067663e-4
K19713	group	LPRD	-1.58280176078069	0.345094054041636	151	151	9.4824069082304e-6	3.1534096067663e-4
K03477	group	LPRD	-2.31513143532876	0.50515401700491	151	151	9.62498103772751e-6	3.1568905795738e-4
K04652	group	LPRD	-0.594642031975181	0.129757562732968	151	151	9.63729791767199e-6	3.1568905795738e-4
K09977	group	LPRD	-2.13346028815799	0.465522800894356	151	151	9.62848716722874e-6	3.1568905795738e-4
K06872	group	LPRD	-0.338859950334257	0.0739889588857395	151	151	9.75282550208346e-6	3.17987473347e-4
K03708	group	LPRD	-0.874749730746394	0.191143316408635	151	151	9.89535649718973e-6	3.2114096780231e-4
K06020	group	LPRD	-2.08886896865828	0.457041918078016	151	151	1.01468835677722e-5	3.2628281564258e-4
K15974	group	LPRD	-2.13944122226531	0.468066168144797	151	151	1.01299467801107e-5	3.2628281564258e-4
K03774	group	LPRD	-2.2775804040119	0.498535526569757	151	146	1.02264845137066e-5	3.2734089699124e-4
K01476	group	LPRD	-1.01130863383699	0.222047537424689	151	151	1.08457610209547e-5	3.3914577384035e-4
K02673	group	LPRD	-2.07668292512652	0.455561275185931	151	151	1.06641052344557e-5	3.3914577384035e-4
K04062	group	LPRD	-2.15278814121876	0.47287747039778	151	151	1.09339436359372e-5	3.3914577384035e-4
K07262	group	LPRD	-2.1272807642579	0.466999848679961	151	151	1.0812428070796e-5	3.3914577384035e-4
K09007	group	LPRD	-1.80284635303218	0.395933492675149	151	151	1.08939343080269e-5	3.3914577384035e-4
K11107	group	LPRD	-2.17471045227039	0.477401884058176	151	151	1.08080550478638e-5	3.3914577384035e-4
K18778	group	LPRD	-1.82422698130134	0.400448028151975	151	151	1.08007692324641e-5	3.3914577384035e-4
K09906	group	LPRD	-2.3597145147727	0.518482715377688	151	151	1.09950644390198e-5	3.3953921461466e-4
K07255	group	LPRD	-1.20923039685026	0.265909679551154	151	33	1.11645998109146e-5	3.4290194034054e-4
K10094	group	LPRD	-2.7088162563178	0.595773011408462	151	147	1.12017894918666e-5	3.4290194034054e-4
K02496	group	LPRD	-2.00590876485476	0.441865262012712	151	151	1.15374524433551e-5	3.4457348656239e-4
K05775	group	LPRD	-2.94478910083111	0.647999202834467	151	137	1.13093181891588e-5	3.4457348656239e-4
K05782	group	LPRD	-1.77686055075496	0.391357153110201	151	151	1.15079805274248e-5	3.4457348656239e-4
K07673	group	LPRD	-2.08213390028146	0.458649185306529	151	151	1.15340816606101e-5	3.4457348656239e-4
K08082	group	LPRD	-2.08408700869117	0.459115688379494	151	151	1.15513223027336e-5	3.4457348656239e-4
K12500	group	LPRD	-2.08114526530942	0.458172793038963	151	151	1.14116351883704e-5	3.4457348656239e-4
K03078	group	LPRD	-2.41591733508189	0.532486170120011	151	150	1.16624000742179e-5	3.4641281576384e-4
K00123	group	LPRD	-0.673279735781793	0.148610271118175	151	151	1.19843786679561e-5	3.529852708503e-4
K03483	group	LPRD	-0.920396400876066	0.203115910715522	151	151	1.19406497635938e-5	3.529852708503e-4
K01826	group	LPRD	-2.49914720777823	0.551983209591709	151	140	1.21311506517224e-5	3.5439387223971e-4
K13069	group	LPRD	-2.3923897027138	0.528439558041538	151	123	1.21465977072778e-5	3.5439387223971e-4
K13256	group	LPRD	-2.46465071283547	0.544489482281345	151	151	1.21838692168005e-5	3.5439387223971e-4
K11751	group	LPRD	-2.25456050929468	0.498196498782794	151	151	1.22392207688968e-5	3.5453279995853e-4
K07862	group	LPRD	-1.06784894527208	0.236027435807379	151	151	1.22997134095818e-5	3.5481889300892e-4
K11017	group	LPRD	-2.77465752035533	0.613680708490258	151	148	1.24498213201368e-5	3.5767724366458e-4
K00105	group	LPRD	-2.3075365506258	0.510929956043776	151	149	1.27104701374224e-5	3.6089347768939e-4
K02655	group	LPRD	-2.12997210787421	0.471510937996948	151	151	1.26585017328195e-5	3.6089347768939e-4
K02670	group	LPRD	-2.0280028303423	0.449047012518082	151	151	1.27162181154466e-5	3.6089347768939e-4
K07186	group	LPRD	-2.33102371214632	0.51645130002957	151	151	1.2859302947163e-5	3.6202294642414e-4
K09890	group	LPRD	-2.16095647098282	0.47870910632147	151	151	1.28277328469194e-5	3.6202294642414e-4
K01419	group	LPRD	-0.903073389400229	0.200437014346662	151	151	1.32939146586948e-5	3.6567368040964e-4
K02672	group	LPRD	-1.99690231595547	0.443319539010903	151	151	1.33541315527632e-5	3.6567368040964e-4
K03667	group	LPRD	-0.903186474789241	0.20047276590989	151	151	1.3307106381215e-5	3.6567368040964e-4
K09162	group	LPRD	-1.07419530100571	0.238384261050998	151	151	1.32593589549328e-5	3.6567368040964e-4
K09941	group	LPRD	-2.04578993472526	0.454146314889517	151	151	1.33396260000308e-5	3.6567368040964e-4
K16052	group	LPRD	-0.779569507088187	0.172945701678293	151	151	1.31801133415441e-5	3.6567368040964e-4
K16868	group	LPRD	-2.32731887711052	0.516041759054961	151	151	1.30525680606291e-5	3.6567368040964e-4
K07403	group	LPRD	-1.16749347907081	0.259262168625725	151	151	1.34258122070427e-5	3.6620600611427e-4
